dataset,representation,predictor,explainer,seed,variant,component_id,component_split,left_index,right_index,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,true_delta,predicted_delta,absolute_signed_delta_error,gap_score
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,28,test,264,272,0.21857769423558898,0.15384615384615385,0.07650091136933243,0.5769230769230769,-1.2415034376128264,-0.24745464324951172,0.9940487943633147,-0.9940487943633147
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,32,test,309,649,0.5704365079365079,0.21428571428571427,0.45328282828282823,0.5357142857142857,-1.479932232053491,-1.6829216331243515,0.2029894010708606,-0.2029894010708606
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,35,test,346,350,0.6291887125220459,0.3157894736842105,0.45804504137837476,0.8421052631578947,-1.0234810958495228,-0.061666518449783325,0.9618145773997395,-0.9618145773997395
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,40,test,389,505,0.3611111111111111,0.11428571428571428,0.2786738351254481,0.8285714285714286,-1.5946612692549316,-1.195864498615265,0.3987967706396667,-0.3987967706396667
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,43,test,402,702,0.6438003663003663,0.23809523809523808,0.5324879807692308,0.38095238095238093,-1.0662162688832573,-0.5044180154800415,0.5617982534032158,-0.5617982534032158
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,51,test,622,630,0.3172835051073776,0.3333333333333333,-0.02407474233893361,0.8461538461538461,-1.5351132016973492,-0.17371082305908203,1.3614023786382672,-1.3614023786382672
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,66,test,612,628,0.5283596611721612,0.5714285714285714,-0.1004941239316239,0.8928571428571429,-1.6532125137753437,0.002606630325317383,1.6558191441006611,-1.6558191441006611
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,68,test,685,739,0.25787545787545785,0.2653061224489796,-0.010113960113960176,0.42857142857142855,-1.6534826632562507,-0.11633634567260742,1.5371463175836433,-1.5371463175836433
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,74,test,837,849,0.5289220316607097,0.3333333333333333,0.2933830474910646,0.8958333333333334,-1.6549960665157608,-0.2653299570083618,1.389666109507399,-1.389666109507399
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,82,test,1025,1072,0.4828089920831856,0.22580645161290322,0.33196161477411473,0.7096774193548387,1.027824589879962,0.0,1.027824589879962,-1.027824589879962
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,83,test,1047,1061,0.44752534247576786,0.43478260869565216,0.022544836687897005,1.0,1.149762320333332,-0.03445732593536377,1.1842196462686958,-1.1842196462686958
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,84,test,1054,1055,0.13280824343467362,0.17391304347826086,-0.04975844215802666,1.0,1.320335150859368,0.06544607877731323,1.2548890720820547,-1.2548890720820547
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,85,test,1069,1070,0.5317586580086581,0.3389830508474576,0.29163489288489297,0.6949152542372882,-1.3624611602076298,-0.14191663265228271,1.220544527555347,-1.220544527555347
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,89,test,1089,1096,0.660721510826553,0.2916666666666667,0.5210186035198395,0.625,1.1891626679034402,-0.4189974069595337,1.6081600748629739,-1.6081600748629739
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,93,test,1106,1118,0.5494505494505495,0.2,0.4368131868131868,0.64,-1.3105753135702116,-0.8421672582626343,0.46840805530757734,-0.46840805530757734
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,96,test,1233,1244,0.8086515418927188,0.45161290322580644,0.6510704587455461,0.6129032258064516,1.1125491473152316,0.22462701797485352,0.8879221293403781,-0.8879221293403781
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,97,test,1258,1281,0.7132523148148149,0.2962962962962963,0.5925164473684211,0.7037037037037037,-1.3442752605388384,-0.23023664951324463,1.1140386110255938,-1.1140386110255938
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,trained,101,test,1309,1311,0.32481795293590743,0.3181818181818182,0.009732997639330901,0.7272727272727273,1.2844976898198748,0.43547749519348145,0.8490201946263933,-0.8490201946263933
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,2,test,4,735,0.3313953088203769,0.43478260869565216,-0.18291599208702547,0.7608695652173914,-1.4328779912079628,0.3533083200454712,1.786186311253434,-1.786186311253434
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,9,test,66,68,0.12979339915635285,0.18518518518518517,-0.06798082830811239,0.9259259259259259,-1.1242596207828128,0.22695660591125488,1.3512162266940677,-1.3512162266940677
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,12,test,109,767,0.42433283947102857,0.5348837209302325,-0.23768439513728845,1.0,-1.0042062748360236,-0.48488909006118774,0.5193171847748359,-0.5193171847748359
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,18,test,591,596,0.2794669315215333,0.3142857142857143,-0.050777391531097275,1.0,-1.3512475457762891,0.0,1.3512475457762891,-1.3512475457762891
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,19,test,139,156,0.31924019607843135,0.10256410256410256,0.24143907563025208,1.0,1.0352133213459336,1.357789110392332,0.3225757890463985,-0.3225757890463985
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,22,test,312,661,0.9142857142857144,0.7777777777777778,0.6142857142857147,0.7407407407407407,-1.5304028032228736,-0.48210299015045166,1.048299813072422,-1.048299813072422
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,26,test,230,447,0.41145932993164636,0.5111111111111111,-0.20383318877617781,1.0,-2.410174465089049,-0.6584471464157104,1.7517273186733386,-1.7517273186733386
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,27,test,212,232,0.567124871518158,0.5652173913043478,0.004387204491763607,0.9565217391304348,-1.0628647334556356,0.8269472122192383,1.8898119456748739,-1.8898119456748739
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,28,test,264,272,0.18283132752442216,0.15384615384615385,0.03425520525613527,0.9615384615384616,-1.2415034376128264,-0.24745464324951172,0.9940487943633147,-0.9940487943633147
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,32,test,309,649,0.5523972059686345,0.21428571428571427,0.430323716687353,1.0,-1.479932232053491,-1.6829216331243515,0.2029894010708606,-0.2029894010708606
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,35,test,346,350,0.26440932658318805,0.3157894736842105,-0.0750940611476482,1.0,-1.0234810958495228,-0.061666518449783325,0.9618145773997395,-0.9618145773997395
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,40,test,389,505,0.5941176470588235,0.11428571428571428,0.5417457305502846,1.0,-1.5946612692549316,-1.195864498615265,0.3987967706396667,-0.3987967706396667
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,43,test,402,702,0.348007606428659,0.23809523809523808,0.14425998343761498,1.0,-1.0662162688832573,-0.5044180154800415,0.5617982534032158,-0.5617982534032158
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,51,test,622,630,0.6072060809709267,0.3333333333333333,0.41080912145639,0.6923076923076923,-1.5351132016973492,-0.17371082305908203,1.3614023786382672,-1.3614023786382672
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,66,test,612,628,0.3917095306261916,0.5714285714285714,-0.4193444285388861,1.0,-1.6532125137753437,0.002606630325317383,1.6558191441006611,-1.6558191441006611
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,68,test,685,739,0.5932357072383609,0.2653061224489796,0.4463486015188802,0.7142857142857143,-1.6534826632562507,-0.11633634567260742,1.5371463175836433,-1.5371463175836433
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,74,test,837,849,0.26797522376493277,0.3333333333333333,-0.0980371643526008,1.0,-1.6549960665157608,-0.2653299570083618,1.389666109507399,-1.389666109507399
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,82,test,1025,1072,0.35489677268850306,0.22580645161290322,0.16674166472264979,0.967741935483871,1.027824589879962,0.0,1.027824589879962,-1.027824589879962
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,83,test,1047,1061,0.7434289020694056,0.43478260869565216,0.5460665190458714,1.0,1.149762320333332,-0.03445732593536377,1.1842196462686958,-1.1842196462686958
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,84,test,1054,1055,0.15459235209235211,0.17391304347826086,-0.02338820536188954,1.0,1.320335150859368,0.06544607877731323,1.2548890720820547,-1.2548890720820547
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,85,test,1069,1070,0.3286993155218272,0.3389830508474576,-0.015557445749030646,1.0,-1.3624611602076298,-0.14191663265228271,1.220544527555347,-1.220544527555347
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,89,test,1089,1096,0.6907648742235208,0.2916666666666667,0.5634327636096765,1.0,1.1891626679034402,-0.4189974069595337,1.6081600748629739,-1.6081600748629739
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,93,test,1106,1118,0.5665942972933855,0.2,0.45824287161673183,1.0,-1.3105753135702116,-0.8421672582626343,0.46840805530757734,-0.46840805530757734
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,96,test,1233,1244,0.4437514666200367,0.45161290322580644,-0.014335560869344769,1.0,1.1125491473152316,0.22462701797485352,0.8879221293403781,-0.8879221293403781
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,97,test,1258,1281,0.2110725662523557,0.2962962962962963,-0.12110740585191554,1.0,-1.3442752605388384,-0.23023664951324463,1.1140386110255938,-1.1140386110255938
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,trained,101,test,1309,1311,0.3663558743845503,0.3181818181818182,0.07065528243067379,0.9696969696969697,1.2844976898198748,0.43547749519348145,0.8490201946263933,-0.8490201946263933
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,2,test,4,735,0.41637681159420287,0.43478260869565216,-0.032564102564102596,0.34782608695652173,-1.4328779912079628,0.0,1.4328779912079628,-1.4328779912079628
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,9,test,66,68,0.18518518518518517,0.18518518518518517,0.0,0.6296296296296297,-1.1242596207828128,0.013430118560791016,1.1376897393436038,-1.1376897393436038
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,12,test,109,767,0.6562184024266935,0.5348837209302325,0.2608695652173911,0.7441860465116279,-1.0042062748360236,0.01015615463256836,1.014362429468592,-1.014362429468592
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,18,test,591,596,0.3632034632034632,0.3142857142857143,0.07133838383838384,0.2857142857142857,-1.3512475457762891,0.0,1.3512475457762891,-1.3512475457762891
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,19,test,139,156,0.3269230769230769,0.10256410256410256,0.25,0.7435897435897436,1.0352133213459336,0.0,1.0352133213459336,-1.0352133213459336
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,22,test,312,661,0.7777777777777778,0.7777777777777778,0.0,0.2962962962962963,-1.5304028032228736,0.0,1.5304028032228736,-1.5304028032228736
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,26,test,230,447,0.5605079010537783,0.5111111111111111,0.10103888851909214,0.8666666666666667,-2.410174465089049,0.011201143264770508,2.4213756083538196,-2.4213756083538196
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,27,test,212,232,0.5143422753716871,0.5652173913043478,-0.11701276664511959,0.41304347826086957,-1.0628647334556356,0.0,1.0628647334556356,-1.0628647334556356
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,28,test,264,272,0.2757867132867133,0.15384615384615385,0.14411157024793386,0.5769230769230769,-1.2415034376128264,0.0,1.2415034376128264,-1.2415034376128264
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,32,test,309,649,0.5421626984126984,0.21428571428571427,0.4172979797979797,0.5357142857142857,-1.479932232053491,-0.031128287315368652,1.4488039447381222,-1.4488039447381222
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,35,test,346,350,0.402046783625731,0.3157894736842105,0.12606837606837606,0.8421052631578947,-1.0234810958495228,0.0,1.0234810958495228,-1.0234810958495228
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,40,test,389,505,0.11428571428571428,0.11428571428571428,0.0,0.8285714285714286,-1.5946612692549316,-0.03514599800109863,1.559515271253833,-1.559515271253833
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,43,test,402,702,0.6172871572871572,0.23809523809523808,0.4976893939393939,0.38095238095238093,-1.0662162688832573,0.011465907096862793,1.07768217598012,-1.07768217598012
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,51,test,622,630,0.2884643561566638,0.3333333333333333,-0.06730346576500422,0.8461538461538461,-1.5351132016973492,0.0,1.5351132016973492,-1.5351132016973492
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,66,test,612,628,0.9151785714285714,0.5714285714285714,0.8020833333333333,0.8928571428571429,-1.6532125137753437,-0.06307721138000488,1.5901353023953388,-1.5901353023953388
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,68,test,685,739,0.25002616431187863,0.2653061224489796,-0.02079772079772078,0.42857142857142855,-1.6534826632562507,0.0,1.6534826632562507,-1.6534826632562507
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,74,test,837,849,0.8360593512767426,0.3333333333333333,0.7540890269151137,0.8958333333333334,-1.6549960665157608,-0.016874313354492188,1.6381217531612686,-1.6381217531612686
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,82,test,1025,1072,0.19970871046365762,0.22580645161290322,-0.033709582317775565,0.7096774193548387,1.027824589879962,0.0,1.027824589879962,-1.027824589879962
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,83,test,1047,1061,0.5422285514996513,0.43478260869565216,0.19009666803784464,1.0,1.149762320333332,0.11244404315948486,1.0373182771738472,-1.0373182771738472
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,84,test,1054,1055,0.36890299598100107,0.17391304347826086,0.23604046881910656,1.0,1.320335150859368,-0.04530155658721924,1.3656367074465872,-1.3656367074465872
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,85,test,1069,1070,0.7226439170072986,0.3389830508474576,0.5804100282930927,0.6949152542372882,-1.3624611602076298,-0.01305079460144043,1.3494103656061893,-1.3494103656061893
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,89,test,1089,1096,0.5423950466856645,0.2916666666666667,0.3539694776738793,0.625,1.1891626679034402,-0.02019476890563965,1.2093574368090798,-1.2093574368090798
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,93,test,1106,1118,0.5277777777777778,0.2,0.4097222222222222,0.64,-1.3105753135702116,0.0,1.3105753135702116,-1.3105753135702116
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,96,test,1233,1244,0.6912887832574857,0.45161290322580644,0.43705601652835624,0.6129032258064516,1.1125491473152316,0.01305079460144043,1.0994983527137911,-1.0994983527137911
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,97,test,1258,1281,0.6746858465608465,0.2962962962962963,0.5377114661654134,0.7037037037037037,-1.3442752605388384,0.6901772618293762,2.0344525223682144,-2.0344525223682144
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,label_permuted,101,test,1309,1311,0.37328439710503736,0.3181818181818182,0.08081711575405479,0.7272727272727273,1.2844976898198748,-0.03318178653717041,1.3176794763570452,-1.3176794763570452
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,2,test,4,735,0.32844676300308157,0.43478260869565216,-0.18813265007147104,0.7608695652173914,-1.4328779912079628,0.0,1.4328779912079628,-1.4328779912079628
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,9,test,66,68,0.3822895622895623,0.18518518518518517,0.241900826446281,0.9259259259259259,-1.1242596207828128,0.013430118560791016,1.1376897393436038,-1.1376897393436038
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,12,test,109,767,0.5805563411198096,0.5348837209302325,0.0981961334075907,1.0,-1.0042062748360236,0.01015615463256836,1.014362429468592,-1.014362429468592
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,18,test,591,596,0.43737373737373736,0.3142857142857143,0.179503367003367,1.0,-1.3512475457762891,0.0,1.3512475457762891,-1.3512475457762891
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,19,test,139,156,0.5060876623376623,0.10256410256410256,0.4496405380333952,1.0,1.0352133213459336,0.0,1.0352133213459336,-1.0352133213459336
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,22,test,312,661,0.8077028791314506,0.7777777777777778,0.13466295609152745,0.7407407407407407,-1.5304028032228736,0.0,1.5304028032228736,-1.5304028032228736
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,26,test,230,447,0.7001478906009915,0.5111111111111111,0.38666613986566445,1.0,-2.410174465089049,0.011201143264770508,2.4213756083538196,-2.4213756083538196
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,27,test,212,232,0.38922160523306304,0.5652173913043478,-0.4047903079639549,0.9565217391304348,-1.0628647334556356,0.0,1.0628647334556356,-1.0628647334556356
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,28,test,264,272,0.18622445964201284,0.15384615384615385,0.03826527048601516,0.9615384615384616,-1.2415034376128264,0.0,1.2415034376128264,-1.2415034376128264
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,32,test,309,649,0.24738133968050205,0.21428571428571427,0.04212170504791171,1.0,-1.479932232053491,-0.031128287315368652,1.4488039447381222,-1.4488039447381222
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,35,test,346,350,0.31912944889351424,0.3157894736842105,0.004881502228982384,1.0,-1.0234810958495228,0.0,1.0234810958495228,-1.0234810958495228
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,40,test,389,505,0.0900012025012025,0.11428571428571428,-0.027417997176061693,1.0,-1.5946612692549316,-0.03514599800109863,1.559515271253833,-1.559515271253833
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,43,test,402,702,0.5535696329813977,0.23809523809523808,0.41406014328808455,1.0,-1.0662162688832573,0.011465907096862793,1.07768217598012,-1.07768217598012
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,51,test,622,630,0.34604422530535894,0.3333333333333333,0.01906633795803844,0.6923076923076923,-1.5351132016973492,0.0,1.5351132016973492,-1.5351132016973492
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,66,test,612,628,0.8822668650793651,0.5714285714285714,0.7252893518518521,1.0,-1.6532125137753437,-0.06307721138000488,1.5901353023953388,-1.5901353023953388
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,68,test,685,739,0.33785327482413,0.2653061224489796,0.09874473517728807,0.7142857142857143,-1.6534826632562507,0.0,1.6534826632562507,-1.6534826632562507
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,74,test,837,849,0.5948683261183261,0.3333333333333333,0.3923024891774891,1.0,-1.6549960665157608,-0.016874313354492188,1.6381217531612686,-1.6381217531612686
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,82,test,1025,1072,0.2534534284830613,0.22580645161290322,0.035710678457287516,0.967741935483871,1.027824589879962,0.0,1.027824589879962,-1.027824589879962
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,83,test,1047,1061,0.7088529312482124,0.43478260869565216,0.4848936475929911,1.0,1.149762320333332,0.11244404315948486,1.0373182771738472,-1.0373182771738472
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,84,test,1054,1055,0.17678007756132755,0.17391304347826086,0.0034706202058175637,1.0,1.320335150859368,-0.04530155658721924,1.3656367074465872,-1.3656367074465872
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,85,test,1069,1070,0.45704384238117374,0.3389830508474576,0.17860478719203207,1.0,-1.3624611602076298,-0.01305079460144043,1.3494103656061893,-1.3494103656061893
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,89,test,1089,1096,0.6250639749333129,0.2916666666666667,0.47067855284703,1.0,1.1891626679034402,-0.02019476890563965,1.2093574368090798,-1.2093574368090798
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,93,test,1106,1118,0.20923119510587396,0.2,0.011538993882342433,1.0,-1.3105753135702116,0.0,1.3105753135702116,-1.3105753135702116
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,96,test,1233,1244,0.5988216037217591,0.45161290322580644,0.2684393950220313,1.0,1.1125491473152316,0.01305079460144043,1.0994983527137911,-1.0994983527137911
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,97,test,1258,1281,0.7222350276142846,0.2962962962962963,0.6052813550308255,1.0,-1.3442752605388384,0.6901772618293762,2.0344525223682144,-2.0344525223682144
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,label_permuted,101,test,1309,1311,0.3359024637472595,0.3181818181818182,0.025990280162647296,0.9696969696969697,1.2844976898198748,-0.03318178653717041,1.3176794763570452,-1.3176794763570452
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,2,test,4,735,0.4008876811594203,0.43478260869565216,-0.05996794871794866,0.34782608695652173,-1.4328779912079628,-0.2118978500366211,1.2209801411713417,-1.2209801411713417
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,9,test,66,68,0.18518518518518517,0.18518518518518517,0.0,0.6296296296296297,-1.1242596207828128,0.0547252893447876,1.1789849101276004,-1.1789849101276004
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,12,test,109,767,0.7242891503508287,0.5348837209302325,0.4072216732542819,0.7441860465116279,-1.0042062748360236,0.12478053569793701,1.1289868105339607,-1.1289868105339607
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,18,test,591,596,0.28668831168831166,0.3142857142857143,-0.040246212121212155,0.2857142857142857,-1.3512475457762891,-0.12380868196487427,1.2274388638114149,-1.2274388638114149
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,19,test,139,156,0.57125,0.10256410256410256,0.5222500000000001,0.7435897435897436,1.0352133213459336,0.42094171047210693,0.6142716108738266,-0.6142716108738266
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,22,test,312,661,0.8624338624338624,0.7777777777777778,0.38095238095238093,0.2962962962962963,-1.5304028032228736,-1.9091938138008118,0.3787910105779382,-0.3787910105779382
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,26,test,230,447,0.7067409302831297,0.5111111111111111,0.4001519028518562,0.8666666666666667,-2.410174465089049,-0.8628703355789185,1.5473041295101306,-1.5473041295101306
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,27,test,212,232,0.5146198830409355,0.5652173913043478,-0.11637426900584816,0.41304347826086957,-1.0628647334556356,0.25799447298049927,1.3208592064361349,-1.3208592064361349
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,28,test,264,272,0.2138392857142857,0.15384615384615385,0.070900974025974,0.5769230769230769,-1.2415034376128264,-0.2145688533782959,1.0269345842345305,-1.0269345842345305
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,32,test,309,649,0.6621626984126985,0.21428571428571427,0.5700252525252526,0.5357142857142857,-1.479932232053491,-0.9465116262435913,0.5334206058098996,-0.5334206058098996
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,35,test,346,350,0.3017713365539453,0.3157894736842105,-0.020488046575003027,0.8421052631578947,-1.0234810958495228,-0.06738853454589844,0.9560925613036244,-0.9560925613036244
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,40,test,389,505,0.12103174603174602,0.11428571428571428,0.007616487455197121,0.8285714285714286,-1.5946612692549316,-0.43376654386520386,1.1608947253897277,-1.1608947253897277
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,43,test,402,702,0.6550252525252525,0.23809523809523808,0.5472206439393938,0.38095238095238093,-1.0662162688832573,-0.7901695966720581,0.27604667221119916,-0.27604667221119916
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,51,test,622,630,0.3719435363398212,0.3333333333333333,0.057915304509731806,0.8461538461538461,-1.5351132016973492,-0.4129900336265564,1.1221231680707928,-1.1221231680707928
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,66,test,612,628,0.6874255952380952,0.5714285714285714,0.27065972222222223,0.8928571428571429,-1.6532125137753437,-0.023745417594909668,1.629467096180434,-1.629467096180434
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,68,test,685,739,0.25787545787545785,0.2653061224489796,-0.010113960113960176,0.42857142857142855,-1.6534826632562507,0.33685970306396484,1.9903423663202156,-1.9903423663202156
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,74,test,837,849,0.5932531637961183,0.3333333333333333,0.3898797456941774,0.8958333333333334,-1.6549960665157608,-0.9769256114959717,0.6780704550197891,-0.6780704550197891
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,82,test,1025,1072,0.19461313739005326,0.22580645161290322,-0.04029136420451453,0.7096774193548387,1.027824589879962,0.0,1.027824589879962,-1.027824589879962
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,83,test,1047,1061,0.4319047979662495,0.43478260869565216,-0.005091511290481674,1.0,1.149762320333332,-0.10705804824829102,1.256820368581623,-1.256820368581623
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,84,test,1054,1055,0.16518462059620598,0.17391304347826086,-0.010565985594066442,1.0,1.320335150859368,0.42061662673950195,0.899718524119866,-0.899718524119866
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,85,test,1069,1070,0.6273186754765703,0.3389830508474576,0.4362000475158371,0.6949152542372882,-1.3624611602076298,-0.2052021026611328,1.157259057546497,-1.157259057546497
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,89,test,1089,1096,0.4072409635056883,0.2916666666666667,0.1631637131845011,0.625,1.1891626679034402,-0.005082130432128906,1.194244798335569,-1.194244798335569
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,93,test,1106,1118,0.7142857142857143,0.2,0.6428571428571428,0.64,-1.3105753135702116,-0.6728818416595459,0.6376934719106657,-0.6376934719106657
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,96,test,1233,1244,0.6805201649585991,0.45161290322580644,0.41741912433626904,0.6129032258064516,1.1125491473152316,0.4208418130874634,0.6917073342277682,-0.6917073342277682
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,97,test,1258,1281,0.605005787037037,0.2962962962962963,0.4386924342105263,0.7037037037037037,-1.3442752605388384,0.32155489921569824,1.6658301597545366,-1.6658301597545366
CHEMBL287_Ki,morgan,mlp,crem_mean,42,trained,101,test,1309,1311,0.5679914818971545,0.3181818181818182,0.3663875067824933,0.7272727272727273,1.2844976898198748,0.7711013555526733,0.5133963342672014,-0.5133963342672014
CHEMBL287_Ki,morgan,mlp,crem_lime,42,trained,2,test,4,735,0.3124121372805415,0.43478260869565216,-0.21650160327288803,0.7608695652173914,-1.4328779912079628,-0.2118978500366211,1.2209801411713417,-1.2209801411713417
