dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,distance_to_component_median,component_pair_count,component_median_potency_difference,original_pair_index,original_left_index,original_right_index,original_potency_difference,same_as_original,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL239_EC50,823,1623,1624,126,test,True,1.6823707425165573,0.0,5,1.6823707425165573,824,1623,1625,3.096910013008056,False,27,"[[0, 18], [1, 17], [2, 16], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 13], [10, 12], [11, 11], [13, 10], [14, 9], [15, 14], [16, 15], [17, 2], [18, 1], [19, 0], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26]]","[10, 11, 12, 13]",[],True,,4,55,True
CHEMBL239_EC50,826,1641,1656,127,test,True,1.0474246499281366,0.0,1,1.0474246499281366,826,1641,1656,1.0474246499281366,True,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 26], [13, 24], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 13], [25, 12], [26, 27]]",[],"[14, 24, 25, 26]",True,,4,55,True
CHEMBL244_Ki,483,556,560,2,test,True,1.6922366216770506,0.0,57,1.6922366216770506,18,8,1135,2.6197887582883936,False,28,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28]]","[11, 12, 13, 14]","[10, 11, 12, 13]",True,,8,59,True
CHEMBL244_Ki,24,13,78,3,test,True,1.0910804693473324,0.067349286948728,2,1.1584297562960604,56,64,78,1.2257790432447884,False,41,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 35], [34, 36], [35, 37], [36, 38], [37, 39], [38, 40], [39, 41], [40, 42]]",[],"[0, 1, 2, 6, 7, 8, 9]",True,,7,84,True
CHEMBL244_Ki,2013,2271,2300,6,test,True,1.4631105402768476,0.03258526580240506,58,1.4305252744744426,1495,1618,2287,3.880813592280792,False,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [35, 32], [36, 33], [37, 34]]","[22, 23, 24, 29, 30, 31, 32, 33, 34, 35, 36]","[22, 23, 24, 29, 30, 31, 32, 33]",True,,19,73,True
CHEMBL244_Ki,282,261,264,25,test,True,1.6989700043360187,0.0,8,1.6989700043360187,283,261,267,1.848732324669351,False,28,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [16, 21], [17, 20], [18, 18], [19, 19], [20, 17], [21, 16], [22, 22], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29]]","[13, 14, 15, 16, 17, 21, 22, 23]","[13, 14, 15, 16, 17, 21, 22, 23]",True,,16,60,True
CHEMBL244_Ki,309,287,288,32,test,True,2.0,0.0,1,2.0,309,287,288,2.0,True,20,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [18, 17], [19, 18], [21, 20], [22, 21]]","[5, 6, 7, 8, 9, 15, 16, 17, 18, 20, 21, 22]","[5, 6, 7, 8, 9, 19, 20, 21]",True,,20,45,True
CHEMBL244_Ki,317,312,335,35,test,True,1.4409090820652182,0.0,3,1.4409090820652182,318,313,335,1.6084001693589816,False,37,"[[0, 2], [1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 35], [34, 36], [35, 37], [36, 38]]",[],"[0, 1, 2, 3]",True,,4,76,True
CHEMBL244_Ki,319,314,333,36,test,True,1.154901959985743,0.049475277328296485,2,1.1054266826574466,319,314,333,1.154901959985743,True,31,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 30], [25, 28], [26, 26], [27, 25], [31, 24], [32, 31], [33, 32]]","[26, 27, 28, 29, 30, 31]","[25, 26, 27, 28, 29, 30]",True,,12,67,True
CHEMBL244_Ki,321,322,326,37,test,True,1.3767507096020992,0.0,1,1.3767507096020992,321,322,326,1.3767507096020992,True,40,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 21], [7, 20], [8, 19], [9, 29], [10, 23], [11, 24], [12, 25], [13, 26], [14, 28], [15, 27], [16, 22], [17, 16], [18, 17], [19, 18], [20, 6], [21, 7], [22, 8], [23, 9], [24, 10], [25, 11], [26, 12], [27, 13], [28, 14], [29, 15], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 39], [36, 38], [37, 37], [38, 36], [39, 35]]","[4, 5, 6, 7, 16, 18, 19, 20, 21, 28]","[4, 5, 6, 7, 14, 17, 18, 19, 20, 29]",True,,20,80,True
CHEMBL244_Ki,334,356,374,38,test,True,1.1160933293803943,0.029998964837643083,2,1.1460922942180374,338,370,374,1.1760912590556805,False,36,"[[0, 4], [1, 3], [2, 2], [3, 1], [4, 0], [5, 35], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [21, 20], [22, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 34], [33, 33], [34, 32], [35, 31], [36, 30], [37, 5]]","[18, 19, 20, 21, 22, 23]","[18, 19, 20, 21]",True,,10,74,True
CHEMBL244_Ki,418,495,508,50,test,True,2.0,0.021517316112601215,6,1.9784826838873988,419,496,508,2.6020599913279625,False,31,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [14, 13], [15, 28], [16, 27], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 15], [29, 14], [30, 29], [31, 30]]","[10, 11, 12, 13, 14, 15, 29]","[10, 11, 12, 13, 14, 28]",True,,13,63,True
CHEMBL244_Ki,477,553,1094,55,test,True,1.8758877041394824,0.0,1,1.8758877041394824,477,553,1094,1.8758877041394824,True,31,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 28], [22, 24], [23, 25], [24, 26], [25, 27], [26, 23], [27, 22], [28, 21], [30, 29], [31, 30]]","[20, 27, 28, 29]",[],True,,4,63,True
CHEMBL244_Ki,541,642,950,67,test,True,1.6398485522173625,0.21298436613614036,2,1.8528329183535028,542,642,961,2.0658172844896434,False,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [12, 12], [13, 13], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28]]","[8, 9, 10, 11, 12, 13, 14]","[8, 9, 10, 11, 12, 13, 14, 15]",True,,15,57,True
CHEMBL244_Ki,544,645,729,68,test,True,1.2013971243204518,0.04981643567176475,6,1.2512135599922165,610,708,729,1.934498451243568,False,30,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [21, 21], [22, 20], [23, 19], [24, 24], [25, 23], [26, 22], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 30], [33, 31], [34, 32], [35, 33]]","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26]","[13, 14, 15, 16, 17, 18, 19, 20, 23, 24]",True,,22,70,True
CHEMBL244_Ki,654,781,794,73,test,True,1.117113399096343,0.0,1,1.117113399096343,654,781,794,1.117113399096343,True,24,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 16], [16, 15], [17, 23], [18, 22], [19, 18], [20, 19], [21, 20], [22, 21], [23, 17]]","[13, 14, 15, 16, 23]","[13, 14, 15, 16, 23]",True,,10,48,True
CHEMBL244_Ki,795,844,865,74,test,True,1.2842782695698611,0.0,45,1.2842782695698611,743,828,868,2.171838921472558,False,29,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [29, 28], [30, 29], [32, 32]]","[24, 25, 26, 27, 28, 29, 30, 31]","[24, 25, 26, 27, 28, 29, 30, 31]",True,,16,66,True
CHEMBL244_Ki,932,895,1437,77,test,True,1.153814864344529,0.0,7,1.153814864344529,708,817,894,1.419955748489758,False,36,"[[0, 1], [1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 35], [34, 36], [35, 37]]",[],"[0, 1, 2, 3]",True,,4,74,True
CHEMBL244_Ki,1077,1033,1246,87,test,True,1.0310342337399687,0.0,1,1.0310342337399687,1077,1033,1246,1.0310342337399687,True,23,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [11, 11], [12, 12], [13, 13], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28]]","[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",True,,22,58,True
CHEMBL244_Ki,1119,1128,1138,90,test,True,1.3367455479305157,0.0,3,1.3367455479305157,1108,1090,1128,2.57978359661681,False,29,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [23, 26], [24, 27], [25, 22], [26, 23], [27, 24], [28, 25], [29, 28]]","[20, 21, 22, 23, 24, 28]","[20, 21, 22, 23, 27]",True,,11,59,True
CHEMBL244_Ki,1128,1164,1188,92,test,True,1.869231719730976,0.0,1,1.869231719730976,1128,1164,1188,1.869231719730976,True,35,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35]]",[],"[25, 26, 27, 28]",True,,4,71,True
CHEMBL244_Ki,1146,1207,1211,93,test,True,1.1333392786347307,0.04413045194977139,6,1.0892088266849593,1131,1168,1211,1.2405492482825995,False,31,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 8], [8, 7], [9, 15], [10, 14], [11, 10], [12, 11], [13, 12], [14, 13], [15, 9], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 31], [26, 30], [27, 27], [28, 28], [31, 26], [32, 25]]","[5, 6, 7, 8, 15, 27, 28, 29, 30]","[5, 6, 7, 8, 15, 27, 28, 29]",True,,17,65,True
CHEMBL244_Ki,1159,1238,1243,95,test,True,1.1760912590556811,0.0,1,1.1760912590556811,1159,1238,1243,1.1760912590556811,True,38,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 38]]","[6, 8, 9, 10, 37]","[6, 8, 9, 10, 37, 38]",True,,11,77,True
CHEMBL244_Ki,1192,1289,2103,100,test,True,1.2678616324113268,0.0,1,1.2678616324113268,1192,1289,2103,1.2678616324113268,True,32,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [20, 20], [21, 32], [22, 31], [23, 23], [24, 24], [25, 25], [26, 26], [28, 28], [29, 29], [30, 22], [31, 21], [33, 33], [34, 34]]","[16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 31, 32]","[16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 32]",True,,28,70,True
CHEMBL244_Ki,1358,1363,1364,107,test,True,1.3222192947339213,0.0,19,1.3222192947339213,1361,1363,1371,2.4313637641589896,False,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37]]","[24, 26, 27, 28, 29, 30, 31, 32]","[24, 26, 27, 28, 29, 30, 31, 32, 33]",True,,17,75,True
CHEMBL244_Ki,1377,1384,1395,108,test,True,1.072002661420501,0.009736805072158017,6,1.062265856348343,1380,1387,1395,1.2552725051033056,False,38,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [13, 14], [14, 13], [15, 12], [16, 17], [17, 16], [18, 15], [19, 18], [20, 19], [21, 20], [22, 22], [23, 36], [24, 35], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 24], [36, 23], [38, 37], [39, 38]]","[10, 11, 12, 13, 14, 18, 19, 21, 22, 23, 35, 36, 37]","[10, 11, 12, 13, 17, 18, 20, 21, 22, 23, 36]",True,,24,79,True
CHEMBL244_Ki,1406,1531,1535,114,test,True,1.6690067809585756,0.0,5,1.6690067809585756,1410,1535,1538,2.146128035678238,False,23,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 20], [12, 19], [13, 18], [15, 16], [16, 14], [17, 15], [18, 13], [19, 12], [20, 11], [21, 21], [22, 22], [23, 23]]","[12, 13, 14, 15]","[14, 16, 17, 18]",True,,8,48,True
CHEMBL244_Ki,1412,1557,1558,116,test,True,1.0389180660303694,0.40308998699194376,2,1.4420080530223132,1413,1558,1559,1.845098040014257,False,21,"[[8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26]]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 29, 30, 31]","[0, 1, 2, 3, 4, 5, 6, 7, 27, 28, 29]",True,,24,62,True
CHEMBL244_Ki,1795,1999,2003,118,test,True,1.3622996524029034,0.01379327176817391,14,1.3485063806347295,1796,1999,2006,2.035715552266536,False,38,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 34], [19, 33], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 18], [35, 17], [36, 35], [37, 36], [38, 37], [39, 38]]","[8, 9, 10, 11]","[8, 9, 10]",True,,7,79,True
CHEMBL244_Ki,1474,1608,1613,121,test,True,1.1697510810246623,0.003170089015509081,8,1.1729211700401714,1478,1610,1613,1.5314789170422554,False,35,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 37], [29, 36], [30, 31], [38, 30], [39, 29], [40, 38], [41, 39]]","[3, 4, 5, 6, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]","[3, 4, 5, 6, 7, 30, 31, 32, 33, 34, 35, 36, 37]",True,,27,82,True
CHEMBL244_Ki,1661,1776,2055,126,test,True,1.5854607295085,0.2196663469151312,2,1.3657943825933687,1661,1776,2055,1.5854607295085,True,28,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27]]","[15, 18, 19, 20]","[15, 18, 19, 20]",True,,8,56,True
CHEMBL244_Ki,1672,1816,1841,130,test,True,1.373580662812591,0.009432904092915528,34,1.3641477587196755,1697,1833,1840,2.0636690798693778,False,29,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [32, 32], [33, 33]]","[25, 26, 27, 28, 29, 30, 31]","[25, 26, 27, 28, 29, 30, 31]",True,,14,68,True
CHEMBL244_Ki,2097,2360,2396,141,test,True,1.6283889300503134,0.0,193,1.6283889300503134,2132,2368,2405,3.9268567089496944,False,34,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 30], [20, 29], [21, 21], [22, 25], [23, 24], [24, 23], [25, 22], [28, 27], [29, 28], [32, 20], [33, 19], [34, 31], [35, 32], [36, 33], [37, 34]]","[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]","[20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",True,,23,73,True
CHEMBL244_Ki,1889,2116,2120,148,test,True,2.0,0.22796597782486305,8,1.772034022175137,1891,2118,2137,2.589949601325708,False,30,"[[4, 6], [5, 5], [6, 4], [7, 3], [8, 2], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 30], [33, 31]]","[0, 1, 2, 3, 4, 5, 9]","[0, 1, 2, 3, 7]",True,,12,66,True
CHEMBL244_Ki,1974,2193,2201,149,test,True,1.5015950241028628,0.025204751738800102,50,1.4763902723640627,1946,2186,2190,2.780874108719118,False,34,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 22], [22, 21], [23, 23], [24, 29], [25, 28], [27, 26], [28, 25], [30, 24], [31, 30], [32, 31], [33, 32], [34, 33], [35, 34]]","[24, 25, 26, 27, 28, 29, 30]","[25, 26, 27, 28]",True,,11,71,True
CHEMBL244_Ki,1936,2149,2153,153,test,True,2.590095199298319,0.00924170284700665,4,2.5808534964513123,1935,2149,2152,3.0487330483239683,False,30,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 27], [23, 26], [26, 28], [27, 29], [29, 25], [30, 30], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36]]","[3, 4, 5, 6, 7, 8, 9, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[3, 4, 5, 6, 7, 8, 9, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",True,,37,73,True
CHEMBL244_Ki,1982,2204,2205,155,test,True,1.0239121574054115,0.0,1,1.0239121574054115,1982,2204,2205,1.0239121574054115,True,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 27], [28, 26], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 33], [35, 34]]","[4, 5, 6, 7, 8, 9, 10, 34]","[4, 5, 6, 7, 8, 9, 33]",True,,15,71,True
CHEMBL244_Ki,1988,2209,2218,157,test,True,1.2662678894047712,0.11704160301668409,2,1.149226286388087,1988,2209,2218,1.2662678894047712,True,31,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32]]","[20, 22, 23, 24, 25, 26, 33, 34]","[20, 22, 23, 24, 25, 26, 33, 34]",True,,16,70,True
CHEMBL244_Ki,1990,2217,2223,159,test,True,1.221848749616358,0.0,1,1.221848749616358,1990,2217,2223,1.221848749616358,True,30,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 24], [14, 23], [15, 15], [23, 14], [24, 13], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36]]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",True,,20,74,True
CHEMBL244_Ki,2007,2257,2258,162,test,True,2.6989700043360187,0.0,1,2.6989700043360187,2007,2257,2258,2.6989700043360187,True,29,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 22], [22, 21], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28]]","[20, 22, 23]",[],True,,3,59,True
CHEMBL244_Ki,2008,2262,2265,163,test,True,1.4771212547196626,0.26880100105052174,2,1.7459222557701843,2009,2262,2266,2.014723256820706,False,24,"[[0, 0], [1, 1], [2, 2], [3, 4], [4, 25], [5, 24], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [23, 6], [24, 5]]","[0, 1, 2, 3, 4, 13, 20, 21, 22, 24]","[0, 1, 2, 3, 4, 5, 14, 21, 22, 23, 25]",True,,21,51,True
CHEMBL244_Ki,2041,2288,2854,164,test,True,1.1890562362200487,0.0,1,1.1890562362200487,2041,2288,2854,1.1890562362200487,True,33,"[[5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 37]]","[0, 1, 2, 3, 4, 5, 6, 38]","[0, 1, 2, 3, 4, 5, 6, 38, 39, 40, 41]",True,,19,81,True
CHEMBL244_Ki,2124,2363,2398,168,test,True,1.786120180054919,0.24254509219546883,4,1.54357508785945,2056,2351,2398,1.8952646494799872,False,33,"[[1, 4], [2, 2], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 28], [21, 27], [22, 24], [23, 25], [24, 26], [25, 23], [26, 22], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 35], [33, 34]]","[0, 1, 2, 3, 4, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 34, 35]",True,,16,70,True
