dataset,component_id,component_split,left_index,right_index,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL231_Ki,35,calibration,509,531,15,52,True
CHEMBL231_Ki,37,calibration,567,570,16,74,True
CHEMBL231_Ki,44,test,697,727,13,65,True
CHEMBL231_Ki,43,test,703,706,14,69,True
CHEMBL231_Ki,46,test,754,760,10,80,True
CHEMBL231_Ki,51,test,895,899,14,78,True
CHEMBL231_Ki,53,calibration,904,905,8,60,True
CHEMBL231_Ki,54,calibration,935,936,11,65,True
CHEMBL231_Ki,15,calibration,959,960,12,54,True
CHEMBL233_Ki,1,test,32,35,13,73,True
CHEMBL233_Ki,5,calibration,53,80,19,127,True
CHEMBL233_Ki,13,test,116,1946,26,54,True
CHEMBL233_Ki,15,calibration,155,1495,5,40,True
CHEMBL233_Ki,16,calibration,156,1496,14,47,True
CHEMBL233_Ki,18,test,164,170,4,73,True
CHEMBL233_Ki,19,calibration,186,199,26,62,True
CHEMBL233_Ki,22,calibration,230,254,11,69,True
CHEMBL233_Ki,24,test,240,2898,15,66,True
CHEMBL233_Ki,26,calibration,277,3059,19,47,True
CHEMBL233_Ki,28,calibration,283,297,14,52,True
CHEMBL233_Ki,31,test,307,2999,8,52,True
CHEMBL233_Ki,32,calibration,310,327,12,60,True
CHEMBL233_Ki,33,test,314,933,12,56,True
CHEMBL233_Ki,35,calibration,349,1945,9,54,True
CHEMBL233_Ki,37,calibration,373,374,16,64,True
CHEMBL233_Ki,41,test,444,451,11,55,True
CHEMBL233_Ki,44,test,462,468,10,74,True
CHEMBL233_Ki,43,calibration,463,466,3,71,True
CHEMBL233_Ki,45,test,464,467,3,65,True
CHEMBL233_Ki,47,test,475,481,6,36,True
CHEMBL233_Ki,48,test,487,1097,21,69,True
CHEMBL233_Ki,50,test,517,2218,15,50,True
CHEMBL233_Ki,52,test,555,568,15,49,True
CHEMBL233_Ki,53,test,602,635,20,72,True
CHEMBL233_Ki,54,test,617,620,13,59,True
CHEMBL233_Ki,55,calibration,659,664,10,56,True
CHEMBL233_Ki,57,test,698,703,8,56,True
CHEMBL233_Ki,59,calibration,712,1491,14,62,True
CHEMBL233_Ki,63,calibration,775,778,11,79,True
CHEMBL233_Ki,65,test,826,827,8,47,True
CHEMBL233_Ki,66,test,834,837,10,56,True
CHEMBL233_Ki,67,test,852,854,9,53,True
CHEMBL233_Ki,69,calibration,864,867,10,54,True
CHEMBL233_Ki,75,calibration,930,932,4,61,True
CHEMBL233_Ki,34,calibration,938,940,14,56,True
CHEMBL233_Ki,77,calibration,955,957,4,54,True
CHEMBL233_Ki,74,test,960,963,15,49,True
CHEMBL233_Ki,78,test,975,1130,20,81,True
CHEMBL233_Ki,80,calibration,1000,1012,4,51,True
CHEMBL233_Ki,81,calibration,1002,1005,5,67,True
CHEMBL233_Ki,83,calibration,1018,1860,22,70,True
CHEMBL233_Ki,84,test,1032,1033,7,71,True
CHEMBL233_Ki,86,test,1086,1088,3,45,True
CHEMBL233_Ki,36,test,1146,1720,13,71,True
CHEMBL233_Ki,91,calibration,1157,1164,13,116,True
CHEMBL233_Ki,94,test,1167,1171,13,46,True
CHEMBL233_Ki,93,calibration,1180,1322,16,46,True
CHEMBL233_Ki,98,test,1210,1641,14,65,True
CHEMBL233_Ki,100,test,1214,1307,8,67,True
CHEMBL233_Ki,99,test,1275,1312,25,69,True
CHEMBL233_Ki,103,calibration,1324,1331,4,64,True
CHEMBL233_Ki,107,test,1406,1412,8,60,True
CHEMBL233_Ki,109,calibration,1426,1427,14,54,True
CHEMBL233_Ki,110,calibration,1434,2024,19,53,True
CHEMBL233_Ki,112,test,1464,1468,13,75,True
CHEMBL233_Ki,113,test,1482,1782,21,63,True
CHEMBL233_Ki,115,calibration,1488,1494,23,65,True
CHEMBL233_Ki,117,test,1555,1932,8,46,True
CHEMBL233_Ki,118,calibration,1557,1934,10,40,True
CHEMBL233_Ki,119,calibration,1584,1588,13,59,True
CHEMBL233_Ki,120,calibration,1594,1597,17,66,True
CHEMBL233_Ki,122,test,1613,1615,8,51,True
CHEMBL233_Ki,124,test,1645,1668,4,52,True
CHEMBL233_Ki,126,calibration,1654,1657,19,65,True
CHEMBL233_Ki,129,calibration,1709,1712,14,56,True
CHEMBL233_Ki,132,test,1810,1812,4,73,True
CHEMBL233_Ki,134,test,1830,1902,19,95,True
CHEMBL233_Ki,140,test,1897,1899,15,68,True
CHEMBL233_Ki,141,test,1914,2096,25,69,True
CHEMBL233_Ki,12,calibration,1940,2412,14,52,True
CHEMBL233_Ki,58,calibration,1980,1982,7,57,True
CHEMBL233_Ki,145,calibration,2052,2059,4,69,True
CHEMBL233_Ki,142,test,2083,2095,26,72,True
CHEMBL233_Ki,62,calibration,2130,2634,18,66,True
CHEMBL233_Ki,153,calibration,2344,2390,5,69,True
CHEMBL233_Ki,152,test,2356,2384,18,62,True
CHEMBL233_Ki,157,calibration,2392,2508,24,76,True
CHEMBL233_Ki,159,test,2417,2422,6,58,True
CHEMBL233_Ki,163,test,2518,2697,21,77,True
CHEMBL233_Ki,164,calibration,2520,2522,11,81,True
CHEMBL233_Ki,167,test,2630,2632,5,77,True
CHEMBL233_Ki,172,calibration,2749,2750,8,64,True
CHEMBL233_Ki,173,calibration,2759,2781,22,52,True
CHEMBL233_Ki,176,calibration,2835,2844,11,69,True
CHEMBL233_Ki,177,test,2878,2879,7,80,True
CHEMBL233_Ki,179,calibration,2944,2960,17,55,True
CHEMBL233_Ki,180,test,2984,2990,5,55,True
CHEMBL233_Ki,182,test,3072,3073,11,70,True
CHEMBL233_Ki,184,calibration,3078,3086,4,45,True
CHEMBL233_Ki,185,calibration,3107,3112,13,91,True
CHEMBL234_Ki,0,calibration,5,6,22,66,True
CHEMBL234_Ki,8,test,62,76,12,46,True
CHEMBL234_Ki,9,test,81,1103,11,51,True
CHEMBL234_Ki,10,calibration,98,100,8,33,True
CHEMBL234_Ki,11,test,105,114,4,43,True
CHEMBL234_Ki,13,test,112,136,4,41,True
CHEMBL234_Ki,14,calibration,116,117,16,44,True
CHEMBL234_Ki,15,calibration,130,133,12,66,True
CHEMBL234_Ki,19,calibration,155,175,18,75,True
CHEMBL234_Ki,21,calibration,181,194,4,49,True
CHEMBL234_Ki,22,test,183,205,15,63,True
CHEMBL234_Ki,26,test,226,333,27,45,True
CHEMBL234_Ki,27,calibration,227,242,4,63,True
CHEMBL234_Ki,31,calibration,256,260,37,55,True
CHEMBL234_Ki,33,test,259,269,10,37,True
CHEMBL234_Ki,29,calibration,270,304,46,51,True
CHEMBL234_Ki,34,calibration,272,640,11,31,True
CHEMBL234_Ki,37,test,296,2080,43,47,True
CHEMBL234_Ki,36,calibration,318,322,22,54,True
CHEMBL234_Ki,40,test,338,3483,42,54,True
CHEMBL234_Ki,4,calibration,346,356,16,50,True
CHEMBL234_Ki,47,calibration,431,434,12,63,True
CHEMBL234_Ki,48,calibration,448,474,13,45,True
CHEMBL234_Ki,49,calibration,464,473,25,53,True
CHEMBL234_Ki,52,calibration,484,555,27,42,True
CHEMBL234_Ki,53,calibration,489,1922,4,42,True
CHEMBL234_Ki,55,test,527,570,30,40,True
CHEMBL234_Ki,56,test,536,563,12,74,True
CHEMBL234_Ki,58,calibration,538,554,13,81,True
CHEMBL234_Ki,61,test,588,608,14,52,True
CHEMBL234_Ki,60,calibration,598,603,14,51,True
CHEMBL234_Ki,66,test,680,695,12,38,True
CHEMBL234_Ki,68,calibration,706,715,19,67,True
CHEMBL234_Ki,50,calibration,726,909,17,33,True
CHEMBL234_Ki,69,test,731,733,9,37,True
CHEMBL234_Ki,77,test,834,838,15,73,True
CHEMBL234_Ki,82,calibration,888,922,26,42,True
CHEMBL234_Ki,86,calibration,940,1296,24,66,True
CHEMBL234_Ki,84,test,1016,1189,14,40,True
CHEMBL234_Ki,88,test,1030,1038,8,64,True
CHEMBL234_Ki,92,calibration,1091,1095,16,64,True
CHEMBL234_Ki,93,test,1140,1142,11,51,True
CHEMBL234_Ki,28,test,1171,1177,4,69,True
CHEMBL234_Ki,98,calibration,1225,1398,18,75,True
CHEMBL234_Ki,103,test,1265,1275,11,63,True
CHEMBL234_Ki,57,calibration,1303,1325,24,48,True
CHEMBL234_Ki,108,calibration,1311,1316,13,55,True
CHEMBL234_Ki,109,calibration,1343,1350,5,50,True
CHEMBL234_Ki,114,test,1474,1475,4,76,True
CHEMBL234_Ki,99,test,1537,1557,22,58,True
CHEMBL234_Ki,118,test,1538,1558,22,58,True
CHEMBL234_Ki,121,test,1615,2034,23,43,True
CHEMBL234_Ki,123,calibration,1641,1653,16,50,True
CHEMBL234_Ki,128,test,1679,1681,4,53,True
CHEMBL234_Ki,133,test,1771,1772,12,44,True
CHEMBL234_Ki,134,test,1779,1780,10,44,True
CHEMBL234_Ki,137,calibration,1797,1799,14,64,True
CHEMBL234_Ki,138,test,1811,1817,9,60,True
CHEMBL234_Ki,140,calibration,1843,1852,18,63,True
CHEMBL234_Ki,141,test,1857,2981,23,59,True
CHEMBL234_Ki,142,test,1859,3040,23,67,True
CHEMBL234_Ki,143,test,1864,1957,14,68,True
CHEMBL234_Ki,146,test,1881,1883,22,68,True
CHEMBL234_Ki,148,calibration,1897,1902,28,56,True
CHEMBL234_Ki,44,test,1907,3441,29,59,True
CHEMBL234_Ki,150,test,1928,1935,13,91,True
CHEMBL234_Ki,152,test,2011,2069,20,70,True
CHEMBL234_Ki,154,test,2098,2117,27,49,True
CHEMBL234_Ki,159,test,2222,2223,10,70,True
CHEMBL234_Ki,160,calibration,2241,2243,10,62,True
CHEMBL234_Ki,161,test,2242,2247,18,58,True
CHEMBL234_Ki,76,test,2258,2264,27,51,True
CHEMBL234_Ki,162,test,2277,2282,17,61,True
CHEMBL234_Ki,163,calibration,2289,2291,12,66,True
CHEMBL234_Ki,165,calibration,2331,2465,38,64,True
CHEMBL234_Ki,167,calibration,2349,2353,29,101,True
CHEMBL234_Ki,168,test,2425,2429,12,56,True
CHEMBL234_Ki,169,calibration,2431,2432,4,57,True
CHEMBL234_Ki,171,test,2464,2482,21,64,True
CHEMBL234_Ki,119,calibration,2477,3191,17,67,True
CHEMBL234_Ki,174,calibration,2512,2540,41,71,True
CHEMBL234_Ki,176,test,2520,2830,38,72,True
CHEMBL234_Ki,177,calibration,2526,2874,27,60,True
CHEMBL234_Ki,178,test,2566,2608,28,72,True
CHEMBL234_Ki,179,calibration,2574,2657,34,68,True
CHEMBL234_Ki,180,calibration,2603,2621,21,72,True
CHEMBL234_Ki,182,test,2673,2905,20,68,True
CHEMBL234_Ki,39,calibration,2818,3163,27,57,True
CHEMBL234_Ki,187,calibration,2860,2898,37,65,True
CHEMBL234_Ki,183,test,2865,3155,28,68,True
CHEMBL234_Ki,188,calibration,2987,2988,4,61,True
CHEMBL234_Ki,189,test,3004,3030,26,68,True
CHEMBL234_Ki,190,calibration,3011,3017,18,70,True
CHEMBL234_Ki,194,calibration,3083,3112,8,74,True
CHEMBL234_Ki,195,calibration,3084,3091,23,65,True
CHEMBL234_Ki,196,test,3089,3100,18,70,True
CHEMBL234_Ki,197,test,3093,3095,12,72,True
CHEMBL234_Ki,198,calibration,3096,3118,23,71,True
CHEMBL234_Ki,199,calibration,3103,3104,7,60,True
CHEMBL234_Ki,202,test,3196,3213,17,77,True
CHEMBL234_Ki,205,test,3329,3330,15,67,True
CHEMBL234_Ki,207,test,3334,3338,14,64,True
CHEMBL234_Ki,208,test,3352,3353,13,67,True
CHEMBL234_Ki,210,test,3362,3367,13,41,True
CHEMBL234_Ki,211,calibration,3365,3366,18,42,True
CHEMBL234_Ki,212,test,3372,3379,17,49,True
CHEMBL234_Ki,216,calibration,3429,3438,12,56,True
CHEMBL234_Ki,217,calibration,3442,3443,11,71,True
CHEMBL234_Ki,218,calibration,3514,3515,14,68,True
CHEMBL234_Ki,219,calibration,3518,3522,16,68,True
CHEMBL234_Ki,220,test,3544,3545,19,47,True
CHEMBL234_Ki,223,test,3612,3613,4,57,True
CHEMBL234_Ki,226,test,3640,3641,22,52,True
CHEMBL235_EC50,1,test,24,1379,20,66,True
CHEMBL235_EC50,3,test,29,42,21,59,True
CHEMBL235_EC50,6,test,49,1642,24,68,True
CHEMBL235_EC50,11,calibration,69,222,22,60,True
CHEMBL235_EC50,8,test,84,229,22,85,True
CHEMBL235_EC50,13,calibration,87,89,10,78,True
CHEMBL235_EC50,5,calibration,119,1643,32,66,True
CHEMBL235_EC50,17,test,191,199,10,65,True
CHEMBL235_EC50,18,test,196,204,12,64,True
CHEMBL235_EC50,20,calibration,256,257,4,67,True
CHEMBL235_EC50,22,test,262,263,23,72,True
CHEMBL235_EC50,23,test,268,271,10,60,True
CHEMBL235_EC50,27,test,352,1747,25,41,True
CHEMBL235_EC50,30,test,365,1506,35,79,True
CHEMBL235_EC50,34,test,397,405,5,70,True
CHEMBL235_EC50,36,calibration,415,436,16,62,True
CHEMBL235_EC50,37,test,428,437,20,72,True
CHEMBL235_EC50,38,calibration,475,476,10,72,True
CHEMBL235_EC50,39,test,479,480,10,78,True
CHEMBL235_EC50,41,calibration,509,519,7,60,True
CHEMBL235_EC50,42,test,512,517,14,66,True
CHEMBL235_EC50,43,calibration,514,520,13,69,True
CHEMBL235_EC50,48,calibration,542,545,5,80,True
CHEMBL235_EC50,50,calibration,552,577,26,64,True
CHEMBL235_EC50,52,test,590,596,21,75,True
CHEMBL235_EC50,53,test,597,1780,23,63,True
CHEMBL235_EC50,24,test,598,2027,36,62,True
CHEMBL235_EC50,55,calibration,657,658,8,66,True
CHEMBL235_EC50,58,calibration,700,900,39,79,True
CHEMBL235_EC50,59,calibration,702,712,22,72,True
CHEMBL235_EC50,61,calibration,714,718,26,76,True
CHEMBL235_EC50,62,test,747,748,15,69,True
CHEMBL235_EC50,63,test,756,761,9,64,True
CHEMBL235_EC50,69,calibration,876,883,23,75,True
CHEMBL235_EC50,72,calibration,897,899,8,54,True
CHEMBL235_EC50,73,test,915,916,18,51,True
CHEMBL235_EC50,76,test,935,943,22,72,True
CHEMBL235_EC50,77,test,958,966,36,85,True
CHEMBL235_EC50,79,calibration,973,974,8,52,True
CHEMBL235_EC50,81,calibration,988,998,12,65,True
CHEMBL235_EC50,83,calibration,1021,1039,25,60,True
CHEMBL235_EC50,86,test,1051,1052,8,67,True
CHEMBL235_EC50,68,test,1070,1075,11,63,True
CHEMBL235_EC50,87,calibration,1076,1084,7,68,True
CHEMBL235_EC50,88,test,1077,1079,4,67,True
CHEMBL235_EC50,89,test,1085,1089,4,72,True
CHEMBL235_EC50,90,test,1099,1101,17,71,True
CHEMBL235_EC50,92,test,1132,1134,6,80,True
CHEMBL235_EC50,97,calibration,1226,1229,16,80,True
CHEMBL235_EC50,99,test,1279,1280,14,84,True
CHEMBL235_EC50,100,test,1290,1297,18,78,True
CHEMBL235_EC50,101,test,1331,1335,22,54,True
CHEMBL235_EC50,104,calibration,1376,1377,11,65,True
CHEMBL235_EC50,105,test,1406,1416,9,70,True
CHEMBL235_EC50,106,calibration,1442,1464,16,58,True
CHEMBL235_EC50,107,calibration,1468,1484,12,61,True
CHEMBL235_EC50,109,test,1507,1508,4,81,True
CHEMBL235_EC50,111,calibration,1515,1587,11,77,True
CHEMBL235_EC50,108,test,1568,1575,32,76,True
CHEMBL235_EC50,114,calibration,1588,1590,4,78,True
CHEMBL235_EC50,117,test,1677,1743,8,50,True
CHEMBL235_EC50,118,calibration,1684,1686,19,80,True
CHEMBL235_EC50,119,calibration,1688,1691,15,87,True
CHEMBL235_EC50,120,calibration,1701,1708,12,62,True
CHEMBL235_EC50,125,calibration,1762,1764,21,83,True
CHEMBL235_EC50,127,calibration,1858,1860,13,71,True
CHEMBL235_EC50,128,calibration,1869,1880,14,78,True
CHEMBL235_EC50,129,calibration,1903,1923,21,86,True
CHEMBL235_EC50,130,calibration,1909,1910,11,81,True
CHEMBL235_EC50,132,test,1937,1949,10,57,True
CHEMBL235_EC50,136,calibration,1990,1993,10,76,True
CHEMBL235_EC50,137,calibration,2038,2042,20,70,True
CHEMBL235_EC50,139,calibration,2095,2098,16,58,True
CHEMBL235_EC50,146,test,2227,2229,15,81,True
CHEMBL235_EC50,147,test,2240,2245,18,76,True
CHEMBL236_Ki,4,calibration,40,43,13,73,True
CHEMBL236_Ki,8,calibration,109,115,18,84,True
CHEMBL236_Ki,12,calibration,112,116,10,86,True
CHEMBL236_Ki,14,calibration,138,145,9,73,True
CHEMBL236_Ki,15,calibration,140,599,23,83,True
CHEMBL236_Ki,18,test,172,1508,3,45,True
CHEMBL236_Ki,22,test,202,1174,16,50,True
CHEMBL236_Ki,25,calibration,212,460,14,46,True
CHEMBL236_Ki,26,test,217,1999,8,42,True
CHEMBL236_Ki,33,calibration,262,315,3,57,True
CHEMBL236_Ki,35,test,280,313,5,67,True
CHEMBL236_Ki,37,calibration,333,345,3,55,True
CHEMBL236_Ki,39,calibration,337,348,3,65,True
CHEMBL236_Ki,40,calibration,339,343,3,71,True
CHEMBL236_Ki,43,calibration,381,1921,10,70,True
CHEMBL236_Ki,44,calibration,382,1755,21,69,True
CHEMBL236_Ki,45,test,394,398,3,53,True
CHEMBL236_Ki,46,test,407,409,5,53,True
CHEMBL236_Ki,48,test,445,2040,34,89,True
CHEMBL236_Ki,53,test,518,589,11,51,True
CHEMBL236_Ki,54,test,562,564,11,51,True
CHEMBL236_Ki,60,calibration,644,2051,4,49,True
CHEMBL236_Ki,66,calibration,709,714,27,51,True
CHEMBL236_Ki,67,test,715,717,17,46,True
CHEMBL236_Ki,71,calibration,739,748,13,55,True
CHEMBL236_Ki,73,calibration,763,779,9,71,True
CHEMBL236_Ki,7,test,843,1134,10,84,True
CHEMBL236_Ki,76,test,850,851,3,53,True
CHEMBL236_Ki,77,test,862,863,13,55,True
CHEMBL236_Ki,78,calibration,864,865,7,60,True
CHEMBL236_Ki,80,calibration,874,887,15,58,True
CHEMBL236_Ki,82,calibration,875,891,12,55,True
CHEMBL236_Ki,81,test,900,961,27,53,True
CHEMBL236_Ki,84,test,915,930,12,75,True
CHEMBL236_Ki,85,test,994,998,12,64,True
CHEMBL236_Ki,86,test,1009,1010,13,75,True
CHEMBL236_Ki,89,test,1072,1073,17,57,True
CHEMBL236_Ki,91,test,1117,1120,15,49,True
CHEMBL236_Ki,10,calibration,1124,1127,19,101,True
CHEMBL236_Ki,94,calibration,1191,1192,4,68,True
CHEMBL236_Ki,96,calibration,1224,1227,10,72,True
CHEMBL236_Ki,97,test,1225,1228,10,70,True
CHEMBL236_Ki,99,test,1262,1415,14,57,True
CHEMBL236_Ki,100,test,1285,2054,25,64,True
CHEMBL236_Ki,107,test,1444,1447,24,102,True
CHEMBL236_Ki,108,calibration,1465,1467,8,72,True
CHEMBL236_Ki,109,calibration,1488,1494,23,65,True
CHEMBL236_Ki,110,calibration,1502,1504,27,83,True
CHEMBL236_Ki,112,test,1541,1547,13,57,True
CHEMBL236_Ki,111,calibration,1564,1565,4,67,True
CHEMBL236_Ki,115,calibration,1604,1607,16,106,True
CHEMBL236_Ki,118,calibration,1654,1655,4,64,True
CHEMBL236_Ki,120,test,1729,1786,28,93,True
CHEMBL236_Ki,122,test,1746,2584,14,86,True
CHEMBL236_Ki,127,test,1828,1830,4,38,True
CHEMBL236_Ki,125,calibration,1834,1927,17,49,True
CHEMBL236_Ki,128,test,1849,2516,15,93,True
CHEMBL236_Ki,129,test,1853,1859,8,50,True
CHEMBL236_Ki,135,test,2000,2008,15,77,True
CHEMBL236_Ki,136,test,2027,2028,22,131,True
CHEMBL236_Ki,137,test,2050,2418,17,99,True
CHEMBL236_Ki,141,calibration,2175,2192,11,73,True
CHEMBL236_Ki,142,test,2184,2205,11,77,True
CHEMBL236_Ki,143,test,2197,2295,24,76,True
CHEMBL236_Ki,140,test,2259,2297,20,62,True
CHEMBL236_Ki,149,test,2376,2377,5,73,True
CHEMBL236_Ki,151,calibration,2422,2430,10,68,True
CHEMBL236_Ki,153,calibration,2479,2483,11,59,True
CHEMBL236_Ki,138,test,2525,2533,20,62,True
CHEMBL237_EC50,0,calibration,4,427,4,52,True
CHEMBL237_EC50,1,test,8,311,14,46,True
CHEMBL237_EC50,3,test,14,17,7,66,True
CHEMBL237_EC50,6,test,45,47,5,61,True
CHEMBL237_EC50,7,test,46,48,5,65,True
CHEMBL237_EC50,8,test,57,62,8,40,True
CHEMBL237_EC50,11,test,80,101,17,59,True
CHEMBL237_EC50,19,test,161,163,11,71,True
CHEMBL237_EC50,20,calibration,169,436,6,120,True
CHEMBL237_EC50,21,test,174,522,6,54,True
CHEMBL237_EC50,23,test,178,183,20,64,True
CHEMBL237_EC50,26,calibration,211,312,18,52,True
CHEMBL237_EC50,28,calibration,218,488,14,68,True
CHEMBL237_EC50,32,test,274,301,14,64,True
CHEMBL237_EC50,36,calibration,342,344,14,44,True
CHEMBL237_EC50,38,calibration,347,348,7,76,True
CHEMBL237_EC50,39,calibration,350,475,23,71,True
CHEMBL237_EC50,42,test,371,372,10,58,True
CHEMBL237_EC50,43,calibration,401,416,9,53,True
CHEMBL237_EC50,44,test,406,415,15,57,True
CHEMBL237_EC50,47,calibration,456,458,9,61,True
CHEMBL237_EC50,48,test,460,463,9,65,True
CHEMBL237_EC50,52,test,530,532,23,79,True
CHEMBL237_EC50,53,test,545,552,7,60,True
CHEMBL237_EC50,9,calibration,585,587,5,69,True
CHEMBL237_EC50,54,test,627,644,21,57,True
CHEMBL237_EC50,57,test,631,638,13,49,True
CHEMBL237_EC50,58,calibration,657,659,11,53,True
CHEMBL237_EC50,25,calibration,756,934,14,76,True
CHEMBL237_EC50,62,calibration,771,776,3,75,True
CHEMBL237_EC50,63,calibration,778,783,24,88,True
CHEMBL237_EC50,65,test,816,821,10,100,True
CHEMBL237_EC50,68,calibration,871,873,12,61,True
CHEMBL237_EC50,29,calibration,905,907,9,75,True
CHEMBL237_EC50,71,calibration,953,954,21,88,True
CHEMBL237_Ki,3,calibration,29,230,8,96,True
CHEMBL237_Ki,10,test,108,1551,8,38,True
CHEMBL237_Ki,18,calibration,147,385,9,51,True
CHEMBL237_Ki,20,calibration,149,393,9,51,True
CHEMBL237_Ki,23,calibration,162,168,3,71,True
CHEMBL237_Ki,26,calibration,203,204,4,67,True
CHEMBL237_Ki,27,test,206,211,8,46,True
CHEMBL237_Ki,28,calibration,244,260,12,60,True
CHEMBL237_Ki,33,test,312,313,14,76,True
CHEMBL237_Ki,35,calibration,321,327,12,54,True
CHEMBL237_Ki,38,test,391,645,13,65,True
CHEMBL237_Ki,41,test,419,420,4,83,True
CHEMBL237_Ki,43,test,435,445,10,70,True
CHEMBL237_Ki,45,test,469,470,4,56,True
CHEMBL237_Ki,46,calibration,477,480,5,47,True
CHEMBL237_Ki,47,calibration,500,1415,19,75,True
CHEMBL237_Ki,54,test,621,1717,6,54,True
CHEMBL237_Ki,55,calibration,630,634,9,55,True
CHEMBL237_Ki,59,calibration,648,688,5,45,True
CHEMBL237_Ki,63,calibration,685,750,8,53,True
CHEMBL237_Ki,72,test,837,841,15,56,True
CHEMBL237_Ki,73,calibration,846,854,8,62,True
CHEMBL237_Ki,53,test,874,1043,13,66,True
CHEMBL237_Ki,74,test,908,919,4,53,True
CHEMBL237_Ki,78,calibration,934,1038,15,67,True
CHEMBL237_Ki,84,calibration,1022,1024,10,48,True
CHEMBL237_Ki,85,test,1026,1028,14,76,True
CHEMBL237_Ki,86,test,1029,1033,18,48,True
CHEMBL237_Ki,80,calibration,1041,1882,12,42,True
CHEMBL237_Ki,87,test,1055,1690,16,66,True
CHEMBL237_Ki,88,calibration,1059,1060,16,62,True
CHEMBL237_Ki,89,calibration,1072,1382,7,64,True
CHEMBL237_Ki,91,calibration,1102,1115,20,78,True
CHEMBL237_Ki,90,calibration,1105,1119,11,75,True
CHEMBL237_Ki,93,test,1135,1139,8,66,True
CHEMBL237_Ki,79,test,1167,1577,20,72,True
CHEMBL237_Ki,94,test,1171,1174,8,88,True
CHEMBL237_Ki,99,test,1250,1253,18,57,True
CHEMBL237_Ki,102,calibration,1313,1315,12,68,True
CHEMBL237_Ki,103,calibration,1321,1651,10,40,True
CHEMBL237_Ki,12,test,1388,1392,4,54,True
CHEMBL237_Ki,104,calibration,1394,1398,17,63,True
CHEMBL237_Ki,107,test,1447,1455,16,58,True
CHEMBL237_Ki,108,test,1465,1765,7,71,True
CHEMBL237_Ki,111,test,1570,2602,7,72,True
CHEMBL237_Ki,112,test,1586,1591,5,45,True
CHEMBL237_Ki,114,test,1614,1616,11,77,True
CHEMBL237_Ki,116,test,1655,1808,13,53,True
CHEMBL237_Ki,115,calibration,1670,1807,17,49,True
CHEMBL237_Ki,119,calibration,1682,2026,13,53,True
CHEMBL237_Ki,120,test,1742,1743,8,98,True
CHEMBL237_Ki,121,calibration,1747,1751,16,55,True
CHEMBL237_Ki,122,calibration,1749,1750,4,67,True
CHEMBL237_Ki,117,test,1806,1819,25,71,True
CHEMBL237_Ki,127,test,1855,1941,19,79,True
CHEMBL237_Ki,130,test,1875,1876,10,66,True
CHEMBL237_Ki,128,test,1878,1886,15,77,True
CHEMBL237_Ki,131,calibration,1911,2367,13,69,True
CHEMBL237_Ki,132,calibration,1913,1916,10,62,True
CHEMBL237_Ki,133,calibration,1936,1938,8,72,True
CHEMBL237_Ki,134,test,1965,2000,11,65,True
CHEMBL237_Ki,138,test,1978,2101,20,77,True
CHEMBL237_Ki,139,calibration,1991,2104,19,72,True
CHEMBL237_Ki,141,test,2025,2039,22,52,True
CHEMBL237_Ki,143,test,2056,2061,9,67,True
CHEMBL237_Ki,150,calibration,2182,2192,12,66,True
CHEMBL237_Ki,152,test,2233,2236,5,77,True
CHEMBL237_Ki,153,calibration,2260,2294,24,90,True
CHEMBL237_Ki,146,test,2299,2301,8,74,True
CHEMBL237_Ki,157,calibration,2346,2348,7,59,True
CHEMBL237_Ki,158,test,2458,2459,15,73,True
CHEMBL237_Ki,159,test,2465,2466,16,84,True
CHEMBL237_Ki,161,test,2518,2522,16,62,True
CHEMBL237_Ki,162,test,2546,2547,4,89,True
CHEMBL237_Ki,163,calibration,2553,2555,14,63,True
CHEMBL237_Ki,110,calibration,2576,2579,13,93,True
CHEMBL238_Ki,1,test,12,107,9,39,True
CHEMBL238_Ki,3,test,16,50,38,65,True
CHEMBL238_Ki,4,calibration,17,27,8,42,True
CHEMBL238_Ki,5,test,36,38,11,49,True
CHEMBL238_Ki,8,calibration,88,89,12,43,True
CHEMBL238_Ki,9,calibration,120,123,21,69,True
CHEMBL238_Ki,12,calibration,139,141,13,45,True
CHEMBL238_Ki,11,calibration,154,405,9,37,True
CHEMBL238_Ki,14,calibration,175,185,4,73,True
CHEMBL238_Ki,16,test,195,206,13,60,True
CHEMBL238_Ki,17,calibration,199,208,8,60,True
CHEMBL238_Ki,18,test,200,202,8,56,True
CHEMBL238_Ki,20,test,221,818,8,40,True
CHEMBL238_Ki,23,test,247,252,16,44,True
CHEMBL238_Ki,27,test,277,279,13,59,True
CHEMBL238_Ki,30,calibration,312,314,8,68,True
CHEMBL238_Ki,32,calibration,346,347,3,49,True
CHEMBL238_Ki,34,test,426,427,10,50,True
CHEMBL238_Ki,35,calibration,446,471,11,41,True
CHEMBL238_Ki,36,test,447,461,11,41,True
CHEMBL238_Ki,37,calibration,451,470,11,41,True
CHEMBL238_Ki,38,test,483,489,4,36,True
CHEMBL238_Ki,42,test,564,566,10,42,True
CHEMBL238_Ki,47,test,620,622,8,36,True
CHEMBL238_Ki,49,calibration,632,1030,10,36,True
CHEMBL238_Ki,52,test,639,641,11,43,True
CHEMBL238_Ki,55,test,671,672,11,43,True
CHEMBL238_Ki,56,calibration,692,698,21,43,True
CHEMBL238_Ki,58,test,797,801,4,51,True
