dataset,component_id,component_split,left_index,right_index,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL231_Ki,40,test,651,656,14,72,True
CHEMBL231_Ki,44,test,697,727,13,65,True
CHEMBL231_Ki,43,test,703,706,14,69,True
CHEMBL231_Ki,49,calibration,818,819,32,44,True
CHEMBL231_Ki,50,test,836,964,10,52,True
CHEMBL231_Ki,51,calibration,895,899,14,78,True
CHEMBL231_Ki,54,test,935,936,11,65,True
CHEMBL233_Ki,1,test,32,35,13,73,True
CHEMBL233_Ki,7,calibration,83,84,11,81,True
CHEMBL233_Ki,8,test,91,2004,46,56,True
CHEMBL233_Ki,10,calibration,109,2006,26,66,True
CHEMBL233_Ki,13,test,116,1946,26,54,True
CHEMBL233_Ki,15,calibration,155,1495,5,40,True
CHEMBL233_Ki,21,calibration,227,231,26,82,True
CHEMBL233_Ki,24,calibration,240,2898,15,66,True
CHEMBL233_Ki,29,test,288,292,15,47,True
CHEMBL233_Ki,30,test,299,302,8,86,True
CHEMBL233_Ki,9,test,361,2478,24,50,True
CHEMBL233_Ki,37,calibration,373,374,16,64,True
CHEMBL233_Ki,38,test,379,384,12,72,True
CHEMBL233_Ki,40,test,396,397,8,76,True
CHEMBL233_Ki,41,calibration,444,451,11,55,True
CHEMBL233_Ki,43,test,463,466,3,71,True
CHEMBL233_Ki,47,calibration,475,481,6,36,True
CHEMBL233_Ki,50,calibration,517,2218,15,50,True
CHEMBL233_Ki,51,calibration,547,550,5,47,True
CHEMBL233_Ki,52,test,555,568,15,49,True
CHEMBL233_Ki,49,calibration,621,1190,7,50,True
CHEMBL233_Ki,56,test,641,642,4,63,True
CHEMBL233_Ki,55,test,659,664,10,56,True
CHEMBL233_Ki,60,calibration,713,714,3,53,True
CHEMBL233_Ki,61,test,750,816,15,50,True
CHEMBL233_Ki,46,calibration,752,817,27,53,True
CHEMBL233_Ki,17,test,788,1646,26,52,True
CHEMBL233_Ki,64,calibration,806,833,18,58,True
CHEMBL233_Ki,65,test,826,827,8,47,True
CHEMBL233_Ki,68,calibration,857,2071,4,49,True
CHEMBL233_Ki,69,test,864,867,10,54,True
CHEMBL233_Ki,70,calibration,866,873,11,53,True
CHEMBL233_Ki,71,calibration,891,897,19,55,True
CHEMBL233_Ki,72,test,916,922,9,71,True
CHEMBL233_Ki,76,test,946,952,4,61,True
CHEMBL233_Ki,79,test,999,1010,4,53,True
CHEMBL233_Ki,82,calibration,1019,1027,10,70,True
CHEMBL233_Ki,86,test,1086,1088,3,45,True
CHEMBL233_Ki,88,test,1089,1187,8,42,True
CHEMBL233_Ki,94,calibration,1167,1171,13,46,True
CHEMBL233_Ki,95,test,1178,1179,8,48,True
CHEMBL233_Ki,93,calibration,1180,1322,16,46,True
CHEMBL233_Ki,96,test,1195,1202,18,70,True
CHEMBL233_Ki,97,calibration,1204,1208,14,68,True
CHEMBL233_Ki,98,test,1210,1641,14,65,True
CHEMBL233_Ki,102,test,1242,1243,16,64,True
CHEMBL233_Ki,104,calibration,1362,1377,12,70,True
CHEMBL233_Ki,105,calibration,1389,1391,10,88,True
CHEMBL233_Ki,107,test,1406,1412,8,60,True
CHEMBL233_Ki,109,test,1426,1427,14,54,True
CHEMBL233_Ki,111,test,1443,1445,10,78,True
CHEMBL233_Ki,112,calibration,1464,1468,13,75,True
CHEMBL233_Ki,113,test,1482,1782,21,63,True
CHEMBL233_Ki,114,calibration,1487,1492,14,58,True
CHEMBL233_Ki,115,test,1488,1494,23,65,True
CHEMBL233_Ki,117,test,1555,1932,8,46,True
CHEMBL233_Ki,23,calibration,1571,1572,4,67,True
CHEMBL233_Ki,42,calibration,1583,1586,26,62,True
CHEMBL233_Ki,121,calibration,1599,1606,16,59,True
CHEMBL233_Ki,126,calibration,1654,1657,19,65,True
CHEMBL233_Ki,127,test,1684,1761,18,57,True
CHEMBL233_Ki,128,test,1702,1711,16,58,True
CHEMBL233_Ki,87,calibration,1777,2715,12,44,True
CHEMBL233_Ki,130,calibration,1784,1795,13,64,True
CHEMBL233_Ki,132,test,1810,1812,4,73,True
CHEMBL233_Ki,58,calibration,1980,1982,7,57,True
CHEMBL233_Ki,144,test,2000,2001,11,63,True
CHEMBL233_Ki,145,calibration,2052,2059,4,69,True
CHEMBL233_Ki,142,test,2083,2095,26,72,True
CHEMBL233_Ki,62,calibration,2130,2634,18,66,True
CHEMBL233_Ki,150,calibration,2202,2834,17,99,True
CHEMBL233_Ki,151,test,2321,3045,16,62,True
CHEMBL233_Ki,155,calibration,2360,2372,8,78,True
CHEMBL233_Ki,158,test,2409,2428,22,52,True
CHEMBL233_Ki,159,test,2417,2422,6,58,True
CHEMBL233_Ki,165,test,2579,2591,19,56,True
CHEMBL233_Ki,167,calibration,2630,2632,5,77,True
CHEMBL233_Ki,169,test,2725,2733,21,77,True
CHEMBL233_Ki,170,calibration,2739,2741,12,62,True
CHEMBL233_Ki,171,test,2742,2746,10,57,True
CHEMBL233_Ki,172,calibration,2749,2750,8,64,True
CHEMBL233_Ki,174,test,2793,2794,7,46,True
CHEMBL233_Ki,176,calibration,2835,2844,11,69,True
CHEMBL233_Ki,177,calibration,2878,2879,7,80,True
CHEMBL233_Ki,135,calibration,2901,2910,31,125,True
CHEMBL233_Ki,180,calibration,2984,2990,5,55,True
CHEMBL233_Ki,183,calibration,3076,3077,8,47,True
CHEMBL233_Ki,137,calibration,3104,3133,20,88,True
CHEMBL234_Ki,0,test,5,6,22,66,True
CHEMBL234_Ki,1,calibration,8,16,4,47,True
CHEMBL234_Ki,2,calibration,19,27,14,44,True
CHEMBL234_Ki,7,calibration,88,1058,45,51,True
CHEMBL234_Ki,10,test,98,100,8,33,True
CHEMBL234_Ki,15,test,130,133,12,66,True
CHEMBL234_Ki,19,calibration,155,175,18,75,True
CHEMBL234_Ki,20,calibration,172,3482,44,48,True
CHEMBL234_Ki,17,calibration,176,2110,39,46,True
CHEMBL234_Ki,23,calibration,186,210,12,78,True
CHEMBL234_Ki,24,test,202,213,8,42,True
CHEMBL234_Ki,26,calibration,226,333,27,45,True
CHEMBL234_Ki,27,test,227,242,4,63,True
CHEMBL234_Ki,30,test,236,267,4,55,True
CHEMBL234_Ki,32,test,243,487,15,45,True
CHEMBL234_Ki,35,test,252,297,38,44,True
CHEMBL234_Ki,33,calibration,259,269,10,37,True
CHEMBL234_Ki,29,calibration,270,304,46,51,True
CHEMBL234_Ki,34,test,272,640,11,31,True
CHEMBL234_Ki,37,test,296,2080,43,47,True
CHEMBL234_Ki,38,calibration,312,2911,30,64,True
CHEMBL234_Ki,41,test,344,469,17,51,True
CHEMBL234_Ki,43,calibration,375,399,21,44,True
CHEMBL234_Ki,46,calibration,422,425,12,66,True
CHEMBL234_Ki,47,calibration,431,434,12,63,True
CHEMBL234_Ki,52,calibration,484,555,27,42,True
CHEMBL234_Ki,53,test,489,1922,4,42,True
CHEMBL234_Ki,54,calibration,495,497,31,58,True
CHEMBL234_Ki,55,calibration,527,570,30,40,True
CHEMBL234_Ki,62,test,590,604,14,50,True
CHEMBL234_Ki,60,test,598,603,14,51,True
CHEMBL234_Ki,64,test,609,662,14,104,True
CHEMBL234_Ki,66,test,680,695,12,38,True
CHEMBL234_Ki,68,test,706,715,19,67,True
CHEMBL234_Ki,71,calibration,769,773,15,41,True
CHEMBL234_Ki,79,test,847,851,10,48,True
CHEMBL234_Ki,78,calibration,850,852,11,52,True
CHEMBL234_Ki,80,test,853,854,10,50,True
CHEMBL234_Ki,88,test,1030,1038,8,64,True
CHEMBL234_Ki,90,test,1073,1082,16,46,True
CHEMBL234_Ki,92,test,1091,1095,16,64,True
CHEMBL234_Ki,93,test,1140,1142,11,51,True
CHEMBL234_Ki,94,test,1149,1224,36,76,True
CHEMBL234_Ki,28,test,1171,1177,4,69,True
CHEMBL234_Ki,98,calibration,1225,1398,18,75,True
CHEMBL234_Ki,101,test,1239,3381,31,53,True
CHEMBL234_Ki,102,calibration,1253,1266,36,73,True
CHEMBL234_Ki,103,calibration,1265,1275,11,63,True
CHEMBL234_Ki,104,test,1267,1272,15,70,True
CHEMBL234_Ki,105,test,1271,3078,35,72,True
CHEMBL234_Ki,106,calibration,1288,1294,20,68,True
CHEMBL234_Ki,107,test,1302,1324,26,50,True
CHEMBL234_Ki,57,calibration,1303,1325,24,48,True
CHEMBL234_Ki,108,test,1311,1316,13,55,True
CHEMBL234_Ki,109,calibration,1343,1350,5,50,True
CHEMBL234_Ki,111,calibration,1379,1387,24,68,True
CHEMBL234_Ki,114,calibration,1474,1475,4,76,True
CHEMBL234_Ki,3,calibration,1540,1552,25,53,True
CHEMBL234_Ki,74,test,1596,1601,13,43,True
CHEMBL234_Ki,122,calibration,1620,2377,13,51,True
CHEMBL234_Ki,123,calibration,1641,1653,16,50,True
CHEMBL234_Ki,124,calibration,1642,1656,18,51,True
CHEMBL234_Ki,126,test,1664,1669,10,51,True
CHEMBL234_Ki,127,test,1678,1680,4,53,True
CHEMBL234_Ki,129,calibration,1687,1688,15,51,True
CHEMBL234_Ki,130,test,1706,1762,20,51,True
CHEMBL234_Ki,133,test,1771,1772,12,44,True
CHEMBL234_Ki,135,calibration,1781,1800,4,57,True
CHEMBL234_Ki,137,test,1797,1799,14,64,True
CHEMBL234_Ki,138,test,1811,1817,9,60,True
CHEMBL234_Ki,139,test,1812,1816,26,66,True
CHEMBL234_Ki,143,test,1864,1957,14,68,True
CHEMBL234_Ki,145,calibration,1876,1879,8,60,True
CHEMBL234_Ki,147,calibration,1887,1894,17,69,True
CHEMBL234_Ki,150,calibration,1928,1935,13,91,True
CHEMBL234_Ki,153,calibration,2089,2092,57,109,True
CHEMBL234_Ki,156,test,2132,3601,12,36,True
CHEMBL234_Ki,159,calibration,2222,2223,10,70,True
CHEMBL234_Ki,160,test,2241,2243,10,62,True
CHEMBL234_Ki,162,calibration,2277,2282,17,61,True
CHEMBL234_Ki,165,test,2331,2465,38,64,True
CHEMBL234_Ki,168,calibration,2425,2429,12,56,True
CHEMBL234_Ki,169,calibration,2431,2432,4,57,True
CHEMBL234_Ki,171,calibration,2464,2482,21,64,True
CHEMBL234_Ki,172,test,2483,2484,4,65,True
CHEMBL234_Ki,174,test,2512,2540,41,71,True
CHEMBL234_Ki,176,calibration,2520,2830,38,72,True
CHEMBL234_Ki,175,calibration,2544,3168,40,66,True
CHEMBL234_Ki,179,calibration,2574,2657,34,68,True
CHEMBL234_Ki,180,test,2603,2621,21,72,True
CHEMBL234_Ki,181,test,2652,2929,14,70,True
CHEMBL234_Ki,185,calibration,2732,2934,37,71,True
CHEMBL234_Ki,186,calibration,2795,2919,28,64,True
CHEMBL234_Ki,188,test,2987,2988,4,61,True
CHEMBL234_Ki,190,calibration,3011,3017,18,70,True
CHEMBL234_Ki,191,test,3015,3016,12,64,True
CHEMBL234_Ki,193,test,3069,3081,4,61,True
CHEMBL234_Ki,194,test,3083,3112,8,74,True
CHEMBL234_Ki,195,calibration,3084,3091,23,65,True
CHEMBL234_Ki,196,test,3089,3100,18,70,True
CHEMBL234_Ki,197,test,3093,3095,12,72,True
CHEMBL234_Ki,201,test,3184,3187,9,55,True
CHEMBL234_Ki,202,test,3196,3213,17,77,True
CHEMBL234_Ki,204,calibration,3316,3320,49,67,True
CHEMBL234_Ki,209,test,3357,3358,18,36,True
CHEMBL234_Ki,211,calibration,3365,3366,18,42,True
CHEMBL234_Ki,212,test,3372,3379,17,49,True
CHEMBL234_Ki,213,test,3393,3394,17,62,True
CHEMBL234_Ki,214,calibration,3396,3397,11,59,True
CHEMBL234_Ki,218,calibration,3514,3515,14,68,True
CHEMBL234_Ki,220,calibration,3544,3545,19,47,True
CHEMBL234_Ki,221,calibration,3578,3581,10,44,True
CHEMBL234_Ki,223,calibration,3612,3613,4,57,True
CHEMBL234_Ki,226,test,3640,3641,22,52,True
CHEMBL235_EC50,0,test,22,99,12,69,True
CHEMBL235_EC50,1,test,24,1379,20,66,True
CHEMBL235_EC50,2,calibration,25,473,15,59,True
CHEMBL235_EC50,9,calibration,57,2063,26,56,True
CHEMBL235_EC50,10,calibration,60,118,14,58,True
CHEMBL235_EC50,11,test,69,222,22,60,True
CHEMBL235_EC50,8,calibration,84,229,22,85,True
CHEMBL235_EC50,14,calibration,110,1275,16,70,True
CHEMBL235_EC50,20,test,256,257,4,67,True
CHEMBL235_EC50,21,calibration,260,570,22,54,True
CHEMBL235_EC50,23,test,268,271,10,60,True
CHEMBL235_EC50,29,test,360,361,4,77,True
CHEMBL235_EC50,30,test,365,1506,35,79,True
CHEMBL235_EC50,32,test,377,389,16,66,True
CHEMBL235_EC50,34,calibration,397,405,5,70,True
CHEMBL235_EC50,36,calibration,415,436,16,62,True
CHEMBL235_EC50,39,calibration,479,480,10,78,True
CHEMBL235_EC50,43,test,514,520,13,69,True
CHEMBL235_EC50,44,test,524,525,18,60,True
CHEMBL235_EC50,46,calibration,534,678,22,70,True
CHEMBL235_EC50,47,test,537,689,18,64,True
CHEMBL235_EC50,48,calibration,542,545,5,80,True
CHEMBL235_EC50,50,test,552,577,26,64,True
CHEMBL235_EC50,49,calibration,555,572,20,61,True
CHEMBL235_EC50,51,calibration,584,585,15,78,True
CHEMBL235_EC50,52,test,590,596,21,75,True
CHEMBL235_EC50,24,test,598,2027,36,62,True
CHEMBL235_EC50,54,calibration,622,629,16,67,True
CHEMBL235_EC50,55,test,657,658,8,66,True
CHEMBL235_EC50,60,calibration,703,704,10,67,True
CHEMBL235_EC50,35,test,758,776,26,60,True
CHEMBL235_EC50,64,calibration,802,809,21,66,True
CHEMBL235_EC50,72,calibration,897,899,8,54,True
CHEMBL235_EC50,73,calibration,915,916,18,51,True
CHEMBL235_EC50,76,test,935,943,22,72,True
CHEMBL235_EC50,77,calibration,958,966,36,85,True
CHEMBL235_EC50,79,calibration,973,974,8,52,True
CHEMBL235_EC50,81,calibration,988,998,12,65,True
CHEMBL235_EC50,82,test,991,999,12,65,True
CHEMBL235_EC50,83,calibration,1021,1039,25,60,True
CHEMBL235_EC50,86,calibration,1051,1052,8,67,True
CHEMBL235_EC50,87,test,1076,1084,7,68,True
CHEMBL235_EC50,89,test,1085,1089,4,72,True
CHEMBL235_EC50,90,calibration,1099,1101,17,71,True
CHEMBL235_EC50,92,calibration,1132,1134,6,80,True
CHEMBL235_EC50,93,test,1185,1193,16,52,True
CHEMBL235_EC50,95,calibration,1211,1218,27,79,True
CHEMBL235_EC50,96,calibration,1214,1893,14,77,True
CHEMBL235_EC50,94,test,1217,1765,34,80,True
CHEMBL235_EC50,100,calibration,1290,1297,18,78,True
CHEMBL235_EC50,101,calibration,1331,1335,22,54,True
CHEMBL235_EC50,103,test,1365,1366,3,67,True
CHEMBL235_EC50,104,calibration,1376,1377,11,65,True
CHEMBL235_EC50,106,calibration,1442,1464,16,58,True
CHEMBL235_EC50,107,test,1468,1484,12,61,True
CHEMBL235_EC50,80,test,1499,1500,8,76,True
CHEMBL235_EC50,112,calibration,1519,1522,15,83,True
CHEMBL235_EC50,113,test,1543,1544,4,34,True
CHEMBL235_EC50,114,test,1588,1590,4,78,True
CHEMBL235_EC50,115,test,1610,1612,12,72,True
CHEMBL235_EC50,116,test,1630,1633,15,61,True
CHEMBL235_EC50,117,calibration,1677,1743,8,50,True
CHEMBL235_EC50,118,calibration,1684,1686,19,80,True
CHEMBL235_EC50,123,test,1731,1790,20,78,True
CHEMBL235_EC50,124,test,1759,1985,38,68,True
CHEMBL235_EC50,125,test,1762,1764,21,83,True
CHEMBL235_EC50,7,test,1766,1774,25,83,True
CHEMBL235_EC50,127,test,1858,1860,13,71,True
CHEMBL235_EC50,129,test,1903,1923,21,86,True
CHEMBL235_EC50,131,calibration,1928,1954,5,56,True
CHEMBL235_EC50,133,test,1938,1950,10,53,True
CHEMBL235_EC50,136,calibration,1990,1993,10,76,True
CHEMBL235_EC50,137,test,2038,2042,20,70,True
CHEMBL235_EC50,139,test,2095,2098,16,58,True
CHEMBL235_EC50,140,calibration,2109,2117,10,86,True
CHEMBL236_Ki,0,test,14,20,5,53,True
CHEMBL236_Ki,4,calibration,40,43,13,73,True
CHEMBL236_Ki,1,test,75,267,21,73,True
CHEMBL236_Ki,8,test,109,115,18,84,True
CHEMBL236_Ki,11,test,110,404,5,55,True
CHEMBL236_Ki,15,calibration,140,599,23,83,True
CHEMBL236_Ki,16,test,163,171,8,48,True
CHEMBL236_Ki,17,test,167,307,15,75,True
CHEMBL236_Ki,19,calibration,175,935,25,51,True
CHEMBL236_Ki,21,calibration,196,432,18,46,True
CHEMBL236_Ki,31,test,260,276,3,67,True
CHEMBL236_Ki,33,calibration,262,315,3,57,True
CHEMBL236_Ki,34,calibration,266,290,14,56,True
CHEMBL236_Ki,36,test,327,328,14,110,True
CHEMBL236_Ki,37,test,333,345,3,55,True
CHEMBL236_Ki,39,test,337,348,3,65,True
CHEMBL236_Ki,38,calibration,338,347,3,63,True
CHEMBL236_Ki,41,test,372,1556,35,104,True
CHEMBL236_Ki,44,calibration,382,1755,21,69,True
CHEMBL236_Ki,45,calibration,394,398,3,53,True
CHEMBL236_Ki,47,calibration,414,2539,29,48,True
CHEMBL236_Ki,20,calibration,437,568,4,43,True
CHEMBL236_Ki,50,test,467,489,8,78,True
CHEMBL236_Ki,53,test,518,589,11,51,True
CHEMBL236_Ki,57,calibration,579,586,8,44,True
CHEMBL236_Ki,60,calibration,644,2051,4,49,True
CHEMBL236_Ki,63,test,684,693,15,49,True
CHEMBL236_Ki,67,test,715,717,17,46,True
CHEMBL236_Ki,71,test,739,748,13,55,True
CHEMBL236_Ki,72,test,753,1151,13,72,True
CHEMBL236_Ki,23,calibration,757,1154,13,60,True
CHEMBL236_Ki,7,test,843,1134,10,84,True
CHEMBL236_Ki,76,calibration,850,851,3,53,True
CHEMBL236_Ki,77,test,862,863,13,55,True
CHEMBL236_Ki,80,calibration,874,887,15,58,True
CHEMBL236_Ki,82,test,875,891,12,55,True
CHEMBL236_Ki,85,calibration,994,998,12,64,True
CHEMBL236_Ki,87,calibration,1028,1030,9,53,True
CHEMBL236_Ki,90,calibration,1062,1065,9,54,True
CHEMBL236_Ki,91,test,1117,1120,15,49,True
CHEMBL236_Ki,10,calibration,1124,1127,19,101,True
CHEMBL236_Ki,93,test,1175,1179,13,75,True
CHEMBL236_Ki,94,test,1191,1192,4,68,True
CHEMBL236_Ki,13,calibration,1237,1788,24,70,True
CHEMBL236_Ki,100,test,1285,2054,25,64,True
CHEMBL236_Ki,59,calibration,1311,1916,17,75,True
CHEMBL236_Ki,107,calibration,1444,1447,24,102,True
CHEMBL236_Ki,112,calibration,1541,1547,13,57,True
CHEMBL236_Ki,113,calibration,1550,1816,10,40,True
CHEMBL236_Ki,119,calibration,1718,1725,12,97,True
CHEMBL236_Ki,120,test,1729,1786,28,93,True
CHEMBL236_Ki,121,test,1736,1738,14,82,True
CHEMBL236_Ki,122,calibration,1746,2584,14,86,True
CHEMBL236_Ki,126,calibration,1824,1932,18,62,True
CHEMBL236_Ki,127,test,1828,1830,4,38,True
CHEMBL236_Ki,128,test,1849,2516,15,93,True
CHEMBL236_Ki,129,calibration,1853,1859,8,50,True
CHEMBL236_Ki,135,test,2000,2008,15,77,True
CHEMBL236_Ki,145,test,2280,2289,11,81,True
CHEMBL236_Ki,147,calibration,2335,2338,5,77,True
CHEMBL236_Ki,148,calibration,2358,2359,8,98,True
CHEMBL236_Ki,149,calibration,2376,2377,5,73,True
CHEMBL236_Ki,151,calibration,2422,2430,10,68,True
CHEMBL236_Ki,152,test,2457,2461,18,78,True
CHEMBL236_Ki,153,test,2479,2483,11,59,True
CHEMBL236_Ki,154,calibration,2523,2526,16,61,True
CHEMBL236_Ki,138,test,2525,2533,20,62,True
CHEMBL237_EC50,1,test,8,311,14,46,True
CHEMBL237_EC50,5,calibration,41,42,12,68,True
CHEMBL237_EC50,6,calibration,45,47,5,61,True
CHEMBL237_EC50,7,test,46,48,5,65,True
CHEMBL237_EC50,8,test,57,62,8,40,True
CHEMBL237_EC50,10,test,78,96,19,74,True
CHEMBL237_EC50,12,calibration,87,133,22,62,True
CHEMBL237_EC50,14,calibration,128,138,5,54,True
CHEMBL237_EC50,15,test,135,136,4,56,True
CHEMBL237_EC50,18,test,149,356,24,74,True
CHEMBL237_EC50,20,calibration,169,436,6,120,True
CHEMBL237_EC50,22,calibration,177,685,14,60,True
CHEMBL237_EC50,23,calibration,178,183,20,64,True
CHEMBL237_EC50,24,calibration,180,184,9,55,True
CHEMBL237_EC50,26,test,211,312,18,52,True
CHEMBL237_EC50,27,test,212,318,20,51,True
CHEMBL237_EC50,30,test,261,267,39,69,True
CHEMBL237_EC50,33,calibration,275,280,13,78,True
CHEMBL237_EC50,35,calibration,340,383,7,64,True
CHEMBL237_EC50,36,calibration,342,344,14,44,True
CHEMBL237_EC50,37,calibration,345,346,13,87,True
CHEMBL237_EC50,39,calibration,350,475,23,71,True
CHEMBL237_EC50,42,test,371,372,10,58,True
CHEMBL237_EC50,44,calibration,406,415,15,57,True
CHEMBL237_EC50,48,test,460,463,9,65,True
CHEMBL237_EC50,9,test,585,587,5,69,True
CHEMBL237_EC50,57,test,631,638,13,49,True
CHEMBL237_EC50,58,test,657,659,11,53,True
CHEMBL237_EC50,25,calibration,756,934,14,76,True
CHEMBL237_EC50,62,test,771,776,3,75,True
CHEMBL237_EC50,61,test,772,773,16,73,True
CHEMBL237_EC50,63,calibration,778,783,24,88,True
CHEMBL237_EC50,65,calibration,816,821,10,100,True
CHEMBL237_EC50,67,test,829,863,5,63,True
CHEMBL237_EC50,29,test,905,907,9,75,True
CHEMBL237_Ki,1,test,19,34,24,130,True
CHEMBL237_Ki,5,test,45,287,42,52,True
CHEMBL237_Ki,8,calibration,62,63,24,72,True
CHEMBL237_Ki,9,test,80,1429,9,76,True
CHEMBL237_Ki,11,calibration,109,1259,14,47,True
CHEMBL237_Ki,13,calibration,116,124,11,43,True
CHEMBL237_Ki,14,calibration,117,123,15,48,True
CHEMBL237_Ki,15,test,120,126,16,44,True
CHEMBL237_Ki,16,test,128,132,10,74,True
CHEMBL237_Ki,20,test,149,393,9,51,True
CHEMBL237_Ki,22,calibration,160,169,10,54,True
CHEMBL237_Ki,26,test,203,204,4,67,True
CHEMBL237_Ki,27,calibration,206,211,8,46,True
CHEMBL237_Ki,31,calibration,303,304,3,81,True
CHEMBL237_Ki,33,test,312,313,14,76,True
CHEMBL237_Ki,34,calibration,314,2375,14,62,True
CHEMBL237_Ki,32,calibration,316,549,19,70,True
CHEMBL237_Ki,35,calibration,321,327,12,54,True
CHEMBL237_Ki,36,calibration,342,343,14,73,True
CHEMBL237_Ki,38,test,391,645,13,65,True
CHEMBL237_Ki,41,calibration,419,420,4,83,True
CHEMBL237_Ki,42,test,434,794,15,57,True
CHEMBL237_Ki,43,test,435,445,10,70,True
CHEMBL237_Ki,45,test,469,470,4,56,True
CHEMBL237_Ki,48,test,505,511,17,49,True
CHEMBL237_Ki,40,calibration,546,1046,7,50,True
CHEMBL237_Ki,50,test,555,1225,10,72,True
CHEMBL237_Ki,51,calibration,570,575,18,50,True
CHEMBL237_Ki,55,test,630,634,9,55,True
CHEMBL237_Ki,59,test,648,688,5,45,True
CHEMBL237_Ki,61,test,656,673,12,55,True
CHEMBL237_Ki,63,test,685,750,8,53,True
CHEMBL237_Ki,56,test,718,1015,19,53,True
CHEMBL237_Ki,70,calibration,806,1794,4,49,True
CHEMBL237_Ki,72,calibration,837,841,15,56,True
CHEMBL237_Ki,71,calibration,863,866,15,47,True
CHEMBL237_Ki,53,calibration,874,1043,13,66,True
CHEMBL237_Ki,74,calibration,908,919,4,53,True
CHEMBL237_Ki,76,calibration,913,914,14,66,True
CHEMBL237_Ki,77,test,917,918,4,55,True
CHEMBL237_Ki,37,test,971,1650,22,70,True
CHEMBL237_Ki,82,test,1009,1337,7,45,True
CHEMBL237_Ki,86,calibration,1029,1033,18,48,True
CHEMBL237_Ki,87,calibration,1055,1690,16,66,True
CHEMBL237_Ki,91,test,1102,1115,20,78,True
CHEMBL237_Ki,92,test,1117,1123,14,78,True
CHEMBL237_Ki,93,calibration,1135,1139,8,66,True
CHEMBL237_Ki,94,calibration,1171,1174,8,88,True
CHEMBL237_Ki,96,calibration,1210,1212,10,78,True
CHEMBL237_Ki,102,calibration,1313,1315,12,68,True
CHEMBL237_Ki,105,calibration,1427,1428,4,64,True
CHEMBL237_Ki,107,calibration,1447,1455,16,58,True
CHEMBL237_Ki,108,test,1465,1765,7,71,True
CHEMBL237_Ki,109,calibration,1560,1564,11,81,True
CHEMBL237_Ki,112,test,1586,1591,5,45,True
CHEMBL237_Ki,114,test,1614,1616,11,77,True
CHEMBL237_Ki,115,test,1670,1807,17,49,True
CHEMBL237_Ki,119,test,1682,2026,13,53,True
CHEMBL237_Ki,120,calibration,1742,1743,8,98,True
CHEMBL237_Ki,121,test,1747,1751,16,55,True
CHEMBL237_Ki,122,test,1749,1750,4,67,True
CHEMBL237_Ki,117,calibration,1806,1819,25,71,True
CHEMBL237_Ki,129,test,1873,1881,6,62,True
CHEMBL237_Ki,130,calibration,1875,1876,10,66,True
CHEMBL237_Ki,128,test,1878,1886,15,77,True
CHEMBL237_Ki,133,calibration,1936,1938,8,72,True
CHEMBL237_Ki,135,calibration,1962,1966,11,69,True
CHEMBL237_Ki,137,test,1969,1971,5,77,True
CHEMBL237_Ki,138,test,1978,2101,20,77,True
CHEMBL237_Ki,144,test,2076,2092,11,59,True
CHEMBL237_Ki,151,test,2184,2186,13,81,True
CHEMBL237_Ki,152,calibration,2233,2236,5,77,True
CHEMBL237_Ki,65,calibration,2243,2486,23,64,True
CHEMBL237_Ki,146,calibration,2299,2301,8,74,True
CHEMBL237_Ki,154,calibration,2329,2336,21,77,True
CHEMBL237_Ki,162,test,2546,2547,4,89,True
CHEMBL237_Ki,163,calibration,2553,2555,14,63,True
CHEMBL237_Ki,110,test,2576,2579,13,93,True
CHEMBL238_Ki,3,test,16,50,38,65,True
CHEMBL238_Ki,5,calibration,36,38,11,49,True
CHEMBL238_Ki,8,calibration,88,89,12,43,True
CHEMBL238_Ki,10,test,138,143,12,38,True
CHEMBL238_Ki,12,test,139,141,13,45,True
CHEMBL238_Ki,13,calibration,174,180,13,73,True
CHEMBL238_Ki,14,calibration,175,185,4,73,True
CHEMBL238_Ki,15,calibration,186,190,4,64,True
CHEMBL238_Ki,17,test,199,208,8,60,True
CHEMBL238_Ki,19,calibration,213,226,13,38,True
CHEMBL238_Ki,22,calibration,243,253,12,44,True
CHEMBL238_Ki,23,calibration,247,252,16,44,True
CHEMBL238_Ki,30,calibration,312,314,8,68,True
CHEMBL238_Ki,31,test,316,320,9,69,True
CHEMBL238_Ki,32,calibration,346,347,3,49,True
CHEMBL238_Ki,33,test,356,359,18,42,True
CHEMBL238_Ki,38,calibration,483,489,4,36,True
CHEMBL238_Ki,40,test,499,837,8,43,True
CHEMBL238_Ki,39,calibration,502,513,12,90,True
CHEMBL238_Ki,42,test,564,566,10,42,True
CHEMBL238_Ki,44,calibration,596,599,10,38,True
CHEMBL238_Ki,45,test,604,614,18,44,True
CHEMBL238_Ki,46,calibration,605,607,9,47,True
CHEMBL238_Ki,48,calibration,616,617,4,40,True
CHEMBL238_Ki,47,test,620,622,8,36,True
CHEMBL238_Ki,50,test,633,839,17,47,True
CHEMBL238_Ki,51,test,635,663,13,45,True
CHEMBL238_Ki,54,test,648,649,18,42,True
CHEMBL238_Ki,58,test,797,801,4,51,True
CHEMBL238_Ki,59,test,798,802,4,51,True
CHEMBL238_Ki,61,test,806,807,8,54,True
CHEMBL238_Ki,62,test,808,811,4,42,True
CHEMBL238_Ki,65,calibration,882,884,8,36,True
CHEMBL238_Ki,66,test,890,969,13,33,True
