dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,distance_to_component_median,component_pair_count,component_median_potency_difference,original_pair_index,original_left_index,original_right_index,original_potency_difference,same_as_original,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL228_Ki,129,299,304,24,test,True,1.518513939877888,0.3325652285341194,8,1.8510791684120074,128,299,302,2.938730343261078,False,26,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26]]","[11, 12, 13, 14, 15]","[11, 12, 13, 14, 15]",True,,10,54,True
CHEMBL228_Ki,202,447,534,34,test,True,1.3590219426416672,0.00748296745242083,38,1.366504910094088,257,528,531,2.34994963667907,False,23,"[[5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 23], [22, 22], [24, 20], [25, 19], [26, 24], [27, 25], [28, 26]]","[0, 1, 2, 3, 4, 5, 6, 21, 22, 23, 24, 25, 29, 30]","[0, 1, 2, 3, 4, 19, 20, 21, 22, 23, 27, 28]",True,,26,60,True
CHEMBL228_Ki,229,474,498,38,test,True,1.5367688056087756,0.0,1,1.5367688056087756,229,474,498,1.5367688056087756,True,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 15], [12, 14], [13, 13], [15, 12], [16, 11], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27]]","[2, 3, 4, 5, 6, 12, 13, 14, 15, 17, 18, 19, 20]","[2, 3, 4, 5, 6, 16, 17, 18, 19]",True,,22,57,True
CHEMBL228_Ki,335,650,651,46,test,True,1.100015437450608,0.0,1,1.100015437450608,335,650,651,1.100015437450608,True,29,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 19], [15, 20], [16, 21], [17, 22], [18, 23], [19, 18], [20, 17], [21, 16], [22, 15], [23, 14], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28]]","[12, 13, 14, 15, 18, 22, 23, 24]","[12, 13, 14, 15, 17, 18, 19, 20, 23, 24]",True,,18,58,True
CHEMBL228_Ki,347,667,1454,48,test,True,3.222980216557444,0.0,1,3.222980216557444,347,667,1454,3.222980216557444,True,13,"[[1, 2], [2, 1], [3, 0], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12]]","[0, 1, 2]",[],True,,3,27,True
CHEMBL228_Ki,348,676,1320,49,test,True,2.275794172247907,0.0,1,2.275794172247907,348,676,1320,2.275794172247907,True,33,"[[0, 2], [1, 1], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 28], [22, 29], [23, 30], [24, 31], [25, 32], [26, 33], [27, 22], [28, 27], [29, 26], [30, 25], [31, 24], [32, 23]]",[],"[0, 1, 2, 3]",True,,4,67,True
CHEMBL228_Ki,352,690,696,52,test,True,1.1760912590556811,0.0,5,1.1760912590556811,353,691,696,1.7242758696007892,False,18,"[[1, 0], [2, 20], [3, 19], [4, 3], [5, 4], [6, 5], [7, 6], [8, 14], [9, 13], [10, 9], [14, 8], [15, 7], [16, 15], [17, 16], [18, 17], [19, 18], [20, 2], [21, 1]]","[0, 1, 2, 9, 10, 11, 12, 13, 14, 15, 21]","[8, 9, 10, 11, 12, 13, 14]",True,,18,43,True
CHEMBL228_Ki,385,728,729,53,test,True,1.5024560739150354,0.0,1,1.5024560739150354,385,728,729,1.5024560739150354,True,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [10, 10], [11, 16], [12, 15], [13, 13], [14, 14], [15, 12], [16, 11], [17, 17], [18, 18], [19, 19], [20, 25], [21, 24], [22, 22], [23, 23], [24, 21], [25, 20]]","[7, 8, 9, 10, 11, 16, 17, 18]","[7, 8, 9, 10, 11, 16, 17, 18]",True,,16,52,True
CHEMBL228_Ki,392,739,751,55,test,True,1.0817896291551543,0.0,7,1.0817896291551543,391,739,749,1.6064160407050112,False,21,"[[3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 19], [15, 18], [16, 17], [17, 16], [18, 15], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24]]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6]",True,,13,49,True
CHEMBL228_Ki,396,770,773,57,test,True,1.8251205186827155,0.0,3,1.8251205186827155,395,764,774,1.948822227139408,False,10,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [14, 14]]","[7, 8, 9, 10, 11, 12, 13]","[7, 8, 9, 10, 11, 12, 13]",True,,14,30,True
CHEMBL228_Ki,401,804,806,60,test,True,1.002705893375925,0.0,1,1.002705893375925,401,804,806,1.002705893375925,True,23,"[[0, 1], [1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 19], [14, 18], [15, 17], [16, 16], [17, 15], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24]]",[],"[0, 1, 2, 3]",True,,4,48,True
CHEMBL228_Ki,406,818,827,61,test,True,2.1999706407558666,0.24995677038931685,12,1.9500138703665497,413,826,827,3.100015437450608,False,22,"[[0, 2], [1, 3], [2, 20], [3, 21], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 0], [23, 1]]","[2, 3, 4, 5, 6, 7, 16, 22]","[2, 3, 4, 5, 14, 20]",True,,14,46,True
CHEMBL228_Ki,422,849,866,64,test,True,2.329397879361043,0.0,1,2.329397879361043,422,849,866,2.329397879361043,True,21,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 14], [14, 13], [15, 19], [16, 18], [17, 16], [18, 17], [19, 15], [20, 20]]","[11, 12, 13, 14, 19]","[11, 12, 13, 14, 19]",True,,10,42,True
CHEMBL228_Ki,424,850,870,65,test,True,1.7242758696007892,0.0,9,1.7242758696007892,425,850,879,2.260912772455999,False,20,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 13], [8, 12], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19]]","[5, 6, 7, 8, 12, 13, 14, 15, 16, 18, 19]","[5, 6, 7, 8, 12, 13, 14, 15, 17, 18]",True,,21,41,True
CHEMBL228_Ki,426,852,867,66,test,True,1.4016466697095842,0.0,1,1.4016466697095842,426,852,867,1.4016466697095842,True,20,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [8, 8], [9, 7], [10, 12], [11, 11], [12, 10], [13, 9], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19]]","[5, 6, 7, 8, 9, 13]","[5, 6, 7, 8, 12]",True,,11,41,True
CHEMBL228_Ki,500,1015,1016,79,test,True,1.2552725051033056,0.0,1,1.2552725051033056,500,1015,1016,1.2552725051033056,True,19,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19]]","[9, 10, 11, 12]","[8, 9, 10, 11]",True,,8,40,True
CHEMBL228_Ki,568,1174,1194,88,test,True,1.213879819945081,0.03298043832448094,14,1.246860258269562,557,1165,1195,2.072057430886733,False,31,"[[0, 29], [1, 28], [2, 30], [3, 31], [4, 3], [5, 2], [6, 1], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 5], [31, 4]]","[5, 6, 7, 8]","[0, 1, 2, 6]",True,,8,64,True
CHEMBL228_Ki,578,1182,1196,89,test,True,1.384367201482763,0.0,17,1.384367201482763,565,1171,1197,2.104155130685008,False,30,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 10], [10, 11], [11, 12], [12, 13], [13, 28], [14, 27], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 15], [27, 14], [28, 29], [30, 31]]","[7, 8, 9, 10, 28, 29, 30]","[7, 8, 9, 10, 11, 29, 30, 31]",True,,15,63,True
CHEMBL228_Ki,599,1335,1339,93,test,True,3.1500854613502547,0.0,1,3.1500854613502547,599,1335,1339,3.1500854613502547,True,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25]]",[],"[6, 7, 8, 9]",True,,4,51,True
CHEMBL228_Ki,633,1444,1445,103,test,True,1.4306638534806613,0.0,11,1.4306638534806613,624,1437,1443,2.372093351489428,False,15,"[[0, 3], [1, 2], [2, 1], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16]]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6]",True,,12,33,True
CHEMBL228_Ki,636,1466,1468,106,test,True,1.2834803561475845,0.2864788048118274,2,1.569959160959412,637,1467,1468,1.8564379657712395,False,22,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [17, 17], [18, 18], [19, 19], [25, 26], [26, 27], [27, 28]]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",True,,23,57,True
CHEMBL228_Ki,714,1661,1662,118,test,True,1.5794397371515752,0.0,1,1.5794397371515752,714,1661,1662,1.5794397371515752,True,31,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30]]","[6, 7, 8, 9]",[],True,,4,63,True
CHEMBL228_Ki,724,1681,1690,120,test,True,1.318924176635897,0.0,11,1.318924176635897,727,1681,1697,1.8752266774031847,False,35,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36]]","[25, 26, 27, 28]","[25, 26, 27, 28, 29]",True,,9,73,True
CHEMBL231_Ki,5,31,35,1,test,True,1.1100319156097465,0.0,3,1.1100319156097465,8,35,45,1.1400367536681353,False,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 24], [19, 23], [20, 20], [23, 19], [24, 18], [25, 26], [26, 27], [27, 28], [28, 29]]","[19, 20, 21, 22, 23]","[17, 19, 20, 21, 22, 23, 24, 25]",True,,13,59,True
CHEMBL231_Ki,15,86,558,5,test,True,1.9087671198836336,0.0,1,1.9087671198836336,15,86,558,1.9087671198836336,True,24,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24]]","[2, 5, 6, 7, 8, 23]","[2, 5, 6, 7, 8, 9, 24]",True,,13,49,True
CHEMBL231_Ki,41,123,146,6,test,True,1.2500015837406302,0.020005346926794232,30,1.2700069306674244,39,120,133,2.030032214827168,False,28,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [22, 21], [23, 22], [24, 23], [25, 25], [26, 26], [27, 27], [28, 28]]","[18, 19, 20, 21, 22, 23, 24]","[18, 19, 20, 21, 22, 23, 24]",True,,14,58,True
CHEMBL231_Ki,25,96,99,7,test,True,1.5699706517892065,0.0,1,1.5699706517892065,25,96,99,1.5699706517892065,True,24,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [25, 23], [26, 24], [27, 25], [28, 26]]","[18, 19, 20, 21, 22, 23, 24]","[18, 19, 20, 21, 22]",True,,12,56,True
CHEMBL231_Ki,43,125,164,8,test,True,2.090000275786018,0.12000051535407774,8,1.9699997604319401,27,97,164,2.679999195735272,False,20,"[[3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [27, 22], [28, 23], [29, 24], [30, 25]]","[0, 1, 2, 3, 4, 5, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[0, 1, 2, 3, 4, 5, 16, 17, 18, 19, 20, 21]",True,,29,57,True
CHEMBL231_Ki,57,154,182,10,test,True,1.0100000981950936,0.0,1,1.0100000981950936,57,154,182,1.0100000981950936,True,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 26], [26, 25], [27, 27], [28, 28], [29, 29], [30, 30]]","[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",True,,12,62,True
CHEMBL231_Ki,72,219,286,16,test,True,1.1404473054149742,0.0,1,1.1404473054149742,72,219,286,1.1404473054149742,True,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 26], [23, 25], [24, 23], [25, 24], [26, 22], [27, 21]]","[15, 16, 17, 18]",[],True,,4,55,True
CHEMBL231_Ki,74,246,254,17,test,True,1.199998751569778,0.04999985218327763,4,1.2499986037530557,76,253,254,1.4000006169763797,False,32,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 23], [21, 24], [22, 25], [23, 26], [24, 27], [30, 28], [31, 29], [32, 30], [33, 31], [34, 32], [35, 33], [36, 34]]","[18, 19, 20, 21, 25, 26, 27, 28, 29]","[18, 19, 20, 21, 22, 23, 24]",True,,16,72,True
CHEMBL231_Ki,88,308,311,21,test,True,1.4290598092494229,0.0,3,1.4290598092494229,89,309,311,1.4960065988800355,False,25,"[[1, 1], [2, 0], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 28], [24, 27], [25, 25], [26, 26], [27, 24], [28, 23], [29, 29], [30, 30]]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",True,,18,62,True
CHEMBL231_Ki,113,349,352,26,test,True,1.8385972528166563,0.0,7,1.8385972528166563,116,349,541,2.473234083124749,False,17,"[[0, 2], [1, 1], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 17], [13, 16], [14, 15], [15, 14], [16, 13]]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]",True,,11,35,True
CHEMBL231_Ki,149,501,518,34,test,True,2.499988062874685,0.0,9,2.499988062874685,152,501,532,4.199999125196797,False,27,"[[0, 1], [1, 2], [2, 3], [3, 27], [4, 26], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 5], [26, 4]]","[2, 25, 26, 27, 28]","[0, 1, 2]",True,,8,57,True
CHEMBL231_Ki,178,693,703,43,test,True,1.5000381344038098,0.0,9,1.5000381344038098,182,703,706,1.7000570999772329,False,32,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 29], [17, 28], [18, 18], [19, 19], [20, 20], [21, 27], [22, 25], [23, 23], [25, 22], [27, 21], [28, 17], [29, 16], [30, 30], [31, 31], [32, 32], [33, 33]]","[22, 23, 24, 25, 26, 27]","[22, 23, 24, 25, 26, 27]",True,,12,68,True
CHEMBL231_Ki,179,697,727,44,test,True,1.2000066709952923,0.0,1,1.2000066709952923,179,697,727,1.2000066709952923,True,29,"[[4, 5], [5, 4], [6, 3], [7, 31], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 28], [17, 27], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 16], [29, 15], [30, 29], [31, 30], [32, 6]]","[0, 1, 2, 3, 4, 5, 32]","[0, 1, 2, 3, 4, 31]",True,,13,65,True
CHEMBL231_Ki,188,754,760,46,test,True,1.2999914272569546,0.0,1,1.2999914272569546,188,754,760,1.2999914272569546,True,37,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [37, 37], [38, 38], [39, 39]]","[30, 33, 34, 35, 36]","[30, 33, 34, 35, 36]",True,,10,80,True
CHEMBL231_Ki,199,895,899,51,test,True,1.2999766158200936,0.04999707168707168,2,1.249979544133022,199,895,899,1.2999766158200936,True,38,"[[0, 0], [1, 1], [2, 2], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 35], [19, 34], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 33], [27, 32], [28, 31], [29, 30], [30, 29], [31, 28], [32, 21], [33, 20], [34, 36], [35, 37], [36, 38], [37, 39]]","[0, 1, 2, 3, 4, 37]","[0, 1, 2, 3, 4, 5, 6, 39]",True,,14,78,True
CHEMBL233_Ki,40,45,72,1,test,True,1.639201799332529,0.0,75,1.639201799332529,17,32,35,3.6232492903979,False,33,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 25], [21, 24], [22, 23], [23, 22], [24, 21], [25, 26], [26, 27], [27, 28], [28, 29], [29, 32], [30, 33], [31, 34], [32, 35]]",[],"[0, 1, 2, 28, 29, 30, 31, 32]",True,,8,69,True
CHEMBL233_Ki,95,116,1946,13,test,True,2.5948983181504586,0.0,1,2.5948983181504586,95,116,1946,2.5948983181504586,True,20,"[[0, 1], [1, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 18], [12, 17], [13, 13], [14, 14], [15, 15], [16, 16], [17, 12], [18, 11], [19, 19], [20, 20]]","[0, 1, 2, 3, 4, 5, 6, 21, 22, 23, 24, 25, 26]","[0, 1, 2, 3, 4, 5, 6, 21, 22, 23, 24, 25, 26]",True,,26,54,True
CHEMBL233_Ki,110,164,170,18,test,True,1.2415583386282458,0.0,1,1.2415583386282458,110,164,170,1.2415583386282458,True,36,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [28, 27], [29, 28], [30, 33], [31, 32], [32, 31], [33, 30], [34, 29], [35, 34], [36, 35]]","[25, 26, 27, 28]",[],True,,4,73,True
CHEMBL233_Ki,147,246,2898,24,test,True,1.2430380486862944,0.0,7,1.2430380486862944,136,240,2898,1.845098040014257,False,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 19], [19, 26], [20, 27], [21, 28], [22, 29], [23, 30], [24, 31], [25, 20], [26, 21], [27, 22], [28, 23], [29, 24], [30, 25], [31, 32], [32, 33]]","[16, 17, 18, 19, 25]","[16, 17, 18, 19, 20, 26]",True,,11,67,True
CHEMBL233_Ki,177,307,2999,31,test,True,2.682746592372906,0.0,1,2.682746592372906,177,307,2999,2.682746592372906,True,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 22], [19, 21], [20, 20], [21, 19], [22, 18], [23, 23], [24, 24]]","[11, 23, 24, 25]","[11, 23, 24, 25]",True,,8,52,True
CHEMBL233_Ki,183,314,933,33,test,True,1.1662205050293863,0.0,1,1.1662205050293863,183,314,933,1.1662205050293863,True,28,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 15], [26, 26], [27, 27]]","[13, 14, 15, 16, 25, 26]","[13, 14, 15, 16, 25, 26]",True,,12,56,True
CHEMBL233_Ki,807,1146,1722,36,test,True,1.134698573897456,0.0,7,1.134698573897456,805,1146,1720,1.26884531229258,False,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 14], [13, 13], [14, 12], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 21], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 32], [33, 31], [34, 33], [35, 34]]","[19, 20, 21, 22, 23, 24]","[18, 19, 20, 21, 22, 23]",True,,12,71,True
CHEMBL233_Ki,211,444,451,41,test,True,1.7815322148151571,0.30264155829284345,2,1.4788906565223137,211,444,451,1.7815322148151571,True,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 9], [5, 8], [6, 7], [7, 6], [8, 5], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27]]","[1, 3, 4, 5, 9]","[1, 3, 4, 5, 6, 10]",True,,11,55,True
CHEMBL233_Ki,216,462,468,44,test,True,3.647916173965396,0.21786428478071995,2,3.430051889184676,216,462,468,3.647916173965396,True,35,"[[3, 1], [4, 0], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 30], [27, 35], [28, 34], [29, 33], [30, 32], [31, 31], [32, 24], [33, 25], [34, 26], [35, 27], [36, 28], [37, 29]]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3]",True,,10,74,True
CHEMBL233_Ki,218,464,467,45,test,True,3.802922379916706,0.20821170718302628,2,3.5947106727336795,218,464,467,3.802922379916706,True,32,"[[1, 2], [2, 1], [3, 0], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 26], [22, 31], [23, 30], [24, 29], [25, 28], [26, 27], [27, 20], [28, 21], [29, 22], [30, 23], [31, 24], [32, 25]]","[0, 1, 2]",[],True,,3,65,True
CHEMBL233_Ki,224,475,481,47,test,True,1.1040048297726566,0.04588518667782271,2,1.0581196430948339,224,475,481,1.1040048297726566,True,17,"[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 17], [17, 16]]","[0, 1, 2]","[0, 1, 2]",True,,6,36,True
CHEMBL233_Ki,249,489,2061,48,test,True,1.4445652207639397,0.0,135,1.4445652207639397,231,487,1097,2.982854570241982,False,30,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 35], [34, 36], [35, 37]]","[7, 8, 9, 10, 11, 12, 13, 14, 15]","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",True,,20,74,True
